song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream,instrumentalness,liveliness,valence,predicted_mood,spotify_id,spotify_url
Shennai,Ustad Bismillah Khan,/artist/ustad-bismillah-khan,0.0,Kannada,2013-09-12,0.54,0.68,0.7,0.5,-6.197,0.0703,129.991,1,2,0.07,4,41,2161515,0,0,0,Energetic,6PawJP0UUOGNgCGdVZmrR3,https://open.spotify.com/track/6PawJP0UUOGNgCGdVZmrR3
Kanna Notadalli,P. Susheela,/artist/p-suseela-2,0.0,Kannada,2013-10-02,0.77,0.376,0.024,0.34,-7.526,0.02,146.034,1,1,0.0273,4,59,665796,0,0,0,Sad,5zjk2rftRkp1NcngmxMzsW,https://open.spotify.com/track/5zjk2rftRkp1NcngmxMzsW
Sangeetha Devatheye,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2013-10-03,0.23,0.78,0.234,0.5,-2.913,0.094,158.043,1,1,0.07,4,71,552562,0,0,0,Sad,7jPJDFicEniECswRuQ80Ml,https://open.spotify.com/track/7jPJDFicEniECswRuQ80Ml
Bere Yenu Beda Endigu,Vani Jairam|Dr. Rajkumar,/artist/vani-jayaram|/artist/dr-rajkumar-1,0.0,Kannada,2013-10-05,0.54,0.68,0.28,0.6,-3.753,0.036,188.304,1,2,0.09,4,45,7777379,0,0,0,Sad,0RM8jd5ZVi6IosWcrrSCAT,https://open.spotify.com/track/0RM8jd5ZVi6IosWcrrSCAT
Gowri Manohariya Kande,S. P. Balasubrahmanyam|Vani Jairam,/artist/s-p-balasubrahamanyam|/artist/vani-jayaram,0.0,Kannada,2013-10-10,0.27,0.179,0.273,0.137,-8.824,0.079,106.969,1,1,0.08,4,98,2271818,0,0,0,Sad,7fzua9RExT9NGcT2K0i1Ld,https://open.spotify.com/track/7fzua9RExT9NGcT2K0i1Ld
Suvvale Suvvi Suvvi,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2013-11-03,0.6,0.43,0.832,0.63,-3.234,0.01,133.994,1,8,0.0049,4,89,6159307,0,0,0,Happy,2dWm8aDeKyW9qVrtykQGzi,https://open.spotify.com/track/2dWm8aDeKyW9qVrtykQGzi
Thangaaliyaagi Bande,S. Janaki,/artist/s-janaki,0.0,Kannada,2013-11-05,0.15,0.17,0.463,0.9,-6.364,0.02,134.011,1,7,0.012,4,32,898253,0,0,0,Sad,7ehXbqeVKSoArfKr8q8Qqn,https://open.spotify.com/track/7ehXbqeVKSoArfKr8q8Qqn
Yaarige Mudi,S. Janaki,/artist/s-janaki,0.0,Kannada,2013-11-07,0.83,0.3,0.839,0.46,-8.904,0.04,118.848,1,1,0.053,4,80,8563041,0,0,0,Happy,0QwlDQkDpttv4pyTKkJUVh,https://open.spotify.com/track/0QwlDQkDpttv4pyTKkJUVh
Nallane Nallane,Manjula Gururaj,/artist/manjula-gururaj,0.0,Kannada,2013-11-09,0.09,0.491,0.117,0.457,-13.602,0.0513,181.192,1,4,0.068,4,44,3098780,0,0,0,Sad,3F3Dq7Z5V8KQQBfodVXPev,https://open.spotify.com/track/3F3Dq7Z5V8KQQBfodVXPev
Alli Illi Noduve,S. Janaki|Dr. Rajkumar,/artist/s-janaki|/artist/dr-rajkumar-1,0.0,Kannada,2013-12-01,0.16,0.924,0.032,0.282,-8.881,0.01,160.098,1,1,0.01,4,86,2781749,0,0,0,Sad,4ImXwp7o8P8za8OoAFpFGV,https://open.spotify.com/track/4ImXwp7o8P8za8OoAFpFGV
Ice Cream Ice Cream,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2013-12-05,0.27,0.83,0.245,0.5,-2.093,0.03,177.962,1,1,0.0859,4,40,3846519,0,0,0,Sad,0K42D4MIG7qt1XgYUYtNsT,https://open.spotify.com/track/0K42D4MIG7qt1XgYUYtNsT
Yenu Karuneyo,Bellur Sisters,/artist/bellur-sisters,0.0,Kannada,2014-01-01,0.02,0.1,0.411,0.91,-10.633,0.05,185.2,1,2,0.06,4,54,8956336,0,0,0,Sad,5U6kraj45Ac5yXJDE5mGlx,https://open.spotify.com/track/5U6kraj45Ac5yXJDE5mGlx
Hatthira Hatthira Hennina Hatthira,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Kannada,2014-01-04,0.26,0.203,0.815,0.1,-6.934,0.0089,130.177,0,1,0.05,4,80,2815006,0,0,0,Happy,4wym4SSZe13pulTL9GRD5o,https://open.spotify.com/track/4wym4SSZe13pulTL9GRD5o
Sangeethave Nee Nudiyuna Maathella,Dr. Rajkumar|S. Janaki,/artist/dr-rajkumar-1|/artist/s-janaki,0.0,Kannada,2014-01-07,0.24,0.127,0.13,0.249,-7.252,0.0361,125.228,1,7,0.08,4,69,1144962,0,0,0,Sad,2HqvauufuQ4md9kzEJ7Of6,https://open.spotify.com/track/2HqvauufuQ4md9kzEJ7Of6
Aase Nange Noorase,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2014-01-09,0.55,0.28,0.703,0.4,-4.323,0.0862,140.674,1,9,0.01,4,90,2886741,0,0,0,Energetic,3YF7rKJJRudsCDT7yr1B8e,https://open.spotify.com/track/3YF7rKJJRudsCDT7yr1B8e
Gundkalladru Ganda Naanu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2014-01-12,0.68,0.76,0.725,0.61,-6.154,0.063,133.96,0,5,0.0302,4,79,3888389,0,0,0,Happy,3CqqEPs8BjLBmytSF4q49x,https://open.spotify.com/track/3CqqEPs8BjLBmytSF4q49x
Karunaada Vairamudi Kanteerava,radha jaya lakshmi|Sulamangalam R Rajalakshmi,/artist/radha-jaya-lakshmi|/artist/sulamangalam-r-rajalakshmi,0.0,Kannada,2014-01-12,0.8,0.638,0.009,0.203,-6.718,0.0,121.97,0,6,0.0634,4,29,2132900,0,0,0,Sad,2Gnxng7ZoZIk3OdU6S0TTY,https://open.spotify.com/track/2Gnxng7ZoZIk3OdU6S0TTY
Guttonda Heluve,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2014-02-06,0.88,0.82,0.843,0.9,-10.666,0.05,127.055,1,1,0.069,4,35,5501405,0,0,0,Happy,0NNYysZ1FXBhr2awGGK7PJ,https://open.spotify.com/track/0NNYysZ1FXBhr2awGGK7PJ
Radha Madhava,P.B. Sreenivas|A.P. Komala,/artist/pb-sreenivas|/artist/ap-komala,0.0,Kannada,2014-02-09,0.12,0.53,0.172,0.4,-12.76,0.0188,149.835,1,1,0.0415,4,89,6176499,0,0,0,Sad,0qjDXK6THEsOcMgDSQnzoW,https://open.spotify.com/track/0qjDXK6THEsOcMgDSQnzoW
Thallo Model Gaadi Idu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2014-02-11,0.37,0.34,0.415,0.3,-11.459,0.0291,212.15,1,8,0.027,4,32,5501408,0,0,0,Sad,0uVBD1PxDkcui9VbICpbYk,https://open.spotify.com/track/0uVBD1PxDkcui9VbICpbYk
Sri Krishnane Vara,Sparsha Shenoy|Shylaja|Anjali V Bhat|Ashwini,/artist/sparsha-shenoy|/artist/shylaja|/artist/anjali-v-bhat|/artist/ashwini,0.0,Kannada,2014-02-12,0.47,0.54,0.085,0.2,-8.259,0.028,116.872,0,0,0.0895,4,46,10856797,0,0,0,Sad,1I8LlaXNhReBis8n55SWU7,https://open.spotify.com/track/1I8LlaXNhReBis8n55SWU7
Tangaali Beesidaaga,Mano|Muralidhar|Manjula Gururaj,/artist/mano|/artist/muralidhar|/artist/manjula-gururaj,0.0,Kannada,2014-03-02,0.73,0.2,0.191,0.12,-10.269,0.096,118.556,0,10,0.0726,4,94,8094484,0,0,0,Sad,13f7rOQ5HXV5wJ98Tu6cV6,https://open.spotify.com/track/13f7rOQ5HXV5wJ98Tu6cV6
Kolu Mallige,Shimoga Subbanna|Y.K. Muddu Krishna|Kasthuri Shankar,/artist/shimoga-subbanna|/artist/yk-muddu-krishna|/artist/kasthuri-shankar,0.0,Kannada,2014-03-03,0.18,0.95,0.274,0.88,-6.555,0.072,184.13,1,1,0.0953,4,90,2074966,0,0,0,Sad,0dEMqqWZRYNL3TFkSy5oTW,https://open.spotify.com/track/0dEMqqWZRYNL3TFkSy5oTW
Sangaathi Bekendu,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,0.0,Kannada,2014-03-11,0.51,0.036,0.219,0.845,-13.155,0.071,130.826,1,1,0.06,4,32,8277369,0,0,0,Sad,1vy7M2nNQJSoBDOkb3ISip,https://open.spotify.com/track/1vy7M2nNQJSoBDOkb3ISip
Naa Haadalu,Jagadesh|Venu,/artist/jagadesh|/artist/venu,0.0,Kannada,2014-04-02,0.57,0.7,0.377,0.7,-6.695,0.05,113.979,1,8,0.0027,4,41,835545,0,0,0,Sad,6T1bHEbDHS1OvA69LjsrI4,https://open.spotify.com/track/6T1bHEbDHS1OvA69LjsrI4
Mookahakkiyu,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,0.0,Kannada,2014-04-03,0.16,0.9,0.958,0.0,-6.201,0.06,150.102,1,7,0.01,4,34,3158734,0,0,0,Energetic,0GZowhuRM0AmlVlQVK9HUI,https://open.spotify.com/track/0GZowhuRM0AmlVlQVK9HUI
Amma Node Naaneshtudda,Rakshitha S,/artist/rakshitha-s,0.0,Kannada,2014-04-04,0.3,0.681,0.664,0.715,-9.026,0.1,189.352,1,7,0.095,4,95,4729423,0,0,0,Happy,7wuGTt8ZhPdwwGrOnnqf60,https://open.spotify.com/track/7wuGTt8ZhPdwwGrOnnqf60
Le Le Appana Magale,Dr. Rajkumar,/artist/dr-rajkumar-1,0.0,Kannada,2014-04-08,0.68,0.047,0.416,0.333,-6.504,0.0,129.961,1,1,0.002,4,60,2011491,0,0,0,Sad,0rxEPf4Y6uBmV3hkrV340a,https://open.spotify.com/track/0rxEPf4Y6uBmV3hkrV340a
Haavina Dwesha Hanneradu Varusha,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2014-04-10,0.02,0.768,0.988,0.223,-6.607,0.08,134.722,1,9,0.022,4,72,7041739,0,0,0,Energetic,7nFAsHNf56DFgTNXvMy6Yt,https://open.spotify.com/track/7nFAsHNf56DFgTNXvMy6Yt
Muttura Cheluva,B.K. Sumitra,/artist/bk-sumitra-2,0.0,Kannada,2014-05-01,0.85,0.731,0.634,0.948,-9.24,0.0253,109.052,1,1,0.0023,4,55,532638,0,0,0,Sad,7FuY3ve0suNWN9zL1OmydY,https://open.spotify.com/track/7FuY3ve0suNWN9zL1OmydY
Ellaara Iratheero,Lata Mangeshkar,/artist/lata-mangeshkar,0.0,Kannada,2014-05-02,0.1,0.18,0.278,0.2,-6.76,0.024,149.025,1,1,0.063,4,35,9990601,0,0,0,Sad,3iMiz5OdUuXYcRx9xsZLjR,https://open.spotify.com/track/3iMiz5OdUuXYcRx9xsZLjR
Kannu Muchchi Thinnodene,Vishnu|Manjula Gururaj,/artist/vishnu|/artist/manjula-gururaj,0.0,Kannada,2014-05-04,0.52,0.38,0.629,0.0,-13.914,0.0073,112.074,1,8,0.0661,4,73,4111474,0,0,0,Sad,0eC3mC5ZDAIUgvICThSxQq,https://open.spotify.com/track/0eC3mC5ZDAIUgvICThSxQq
Aduva Nalidaduva,Sulochana,/artist/sulochana,0.0,Kannada,2014-05-07,0.83,0.25,0.101,0.99,-11.318,0.08,159.694,1,0,0.09,4,42,9398888,0,0,0,Sad,7wMuXcnJNMNs9zu12PYdrv,https://open.spotify.com/track/7wMuXcnJNMNs9zu12PYdrv
Jeeva Banda Bombeyu,K J Yesudas|Vani Jairam,/artist/k-j-yesudas|/artist/vani-jayaram,0.0,Kannada,2014-05-08,0.98,0.16,0.219,0.1,-9.804,0.0851,159.968,1,8,0.087,4,46,1275685,0,0,0,Sad,4ocSHNesF2jDMgL0hZAZ7E,https://open.spotify.com/track/4ocSHNesF2jDMgL0hZAZ7E
Ninahende Irali,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Kannada,2014-05-11,0.34,0.9,0.34,0.1,-2.19,0.0188,151.044,1,1,0.062,4,37,394449,0,0,0,Sad,7o0itcIhWVMXu0Au4HyDhV,https://open.spotify.com/track/7o0itcIhWVMXu0Au4HyDhV
Joke Nannu Balliya Minchu,L.R. Eswari,/artist/lr-eswari-2,0.0,Kannada,2014-06-01,0.03,0.24,0.223,0.1,-10.726,0.08,169.962,0,7,0.0009,4,36,7902325,0,0,0,Sad,7yvwrx1wSqydt0YNcqrKvc,https://open.spotify.com/track/7yvwrx1wSqydt0YNcqrKvc
Aava Viddhye,Dr. Rohini Mohan,/artist/dr-rohini-mohan,0.0,Kannada,2014-06-04,0.85,0.804,0.671,0.032,-3.311,0.09,159.968,1,1,0.0066,4,72,2534047,0,0,0,Energetic,6lxj734hdJUn9bNyH9g3gr,https://open.spotify.com/track/6lxj734hdJUn9bNyH9g3gr
Thaarakka Bindige,Bellur Sisters,/artist/bellur-sisters,0.0,Kannada,2014-06-06,0.75,0.03,0.104,0.6,-2.474,0.039,176.972,1,1,0.05,4,99,9349138,0,0,0,Sad,3PdKlt7WAfZQbP2WXS8J34,https://open.spotify.com/track/3PdKlt7WAfZQbP2WXS8J34
Odanadi Bekendu,Suman Kalyanpur,/artist/suman-kalyanpur,0.0,Kannada,2014-06-08,0.88,0.71,0.058,0.89,-5.492,0.0362,171.972,1,3,0.07,4,71,6462948,0,0,0,Sad,2MCyjiEKsMGhvsPOinCnAe,https://open.spotify.com/track/2MCyjiEKsMGhvsPOinCnAe
Dhooradinda Bandavare,L.R. Eswari,/artist/lr-eswari-2,0.0,Kannada,2014-06-12,0.4,0.81,0.005,0.96,-13.695,0.01,142.982,0,8,0.034,4,84,2055207,0,0,0,Sad,1OJMjcTExXesXrrtigElE7,https://open.spotify.com/track/1OJMjcTExXesXrrtigElE7
Barede Neenu,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2014-07-01,0.94,0.46,0.572,0.9,-8.778,0.0254,158.946,1,5,0.01,4,78,1642506,0,0,0,Happy,47UkYmG8ROAnIbu8Lc1UBE,https://open.spotify.com/track/47UkYmG8ROAnIbu8Lc1UBE
Devaru Ello Dooradalilla,P. Susheela|Chaya,/artist/p-suseela-2|/artist/chaya,0.0,Kannada,2014-07-04,0.8,0.88,0.271,0.2,-12.277,0.041,162.064,1,7,0.047,4,100,3330728,0,0,0,Sad,25bNCfjqDAAWQHqMhek518,https://open.spotify.com/track/25bNCfjqDAAWQHqMhek518
Neethan En Ragam,K. S. Chithra,/artist/chitra,0.0,Kannada,2014-07-07,0.24,0.36,0.723,0.25,-2.329,0.0438,169.088,1,2,0.09,4,59,3409547,0,0,0,Energetic,2BG1BvbVGXOTrdq9XyWF9G,https://open.spotify.com/track/2BG1BvbVGXOTrdq9XyWF9G
Habbaliyindha Haaribandha,P. Susheela,/artist/p-suseela-2,0.0,Kannada,2014-08-01,0.68,0.01,0.559,0.55,-3.437,0.0239,175.347,1,7,0.073,4,72,4367617,0,0,0,Sad,3HFHbBDhWiPSfpbVVSIimW,https://open.spotify.com/track/3HFHbBDhWiPSfpbVVSIimW
Enna Bhinnapava,Sangeetha Jayathirtha Itagi,/artist/sangeetha-jayathirtha-itagi,0.0,Kannada,2014-08-02,0.56,0.05,0.53,0.37,-6.533,0.01,119.938,1,4,0.03,4,35,7482802,0,0,0,Sad,0lF5PXbu5IsjnVscnN42ip,https://open.spotify.com/track/0lF5PXbu5IsjnVscnN42ip
Jalada Mantapada Vele,Rathna Mala Prakash,/artist/rathna-mala-prakash,0.0,Kannada,2014-08-05,0.14,0.36,0.875,0.07,-9.624,0.06,159.984,0,11,0.06,4,72,1287034,0,0,0,Happy,6j2w3wS4HuncF1JhRm6BoC,https://open.spotify.com/track/6j2w3wS4HuncF1JhRm6BoC
Thoo Thoo Thoo Bedappa,K J Yesudas,/artist/k-j-yesudas,0.0,Kannada,2014-08-12,0.75,0.399,0.403,0.141,-13.726,0.0423,149.668,0,1,0.0613,4,33,9548049,0,0,0,Sad,5mF18MCRM1StElJ4lpW0Zv,https://open.spotify.com/track/5mF18MCRM1StElJ4lpW0Zv
Olave Jeevana,P. Susheela|P.B. Sreenivas,/artist/p-suseela-2|/artist/pb-sreenivas,0.0,Kannada,2014-09-01,0.1,0.05,0.036,0.2,-3.159,0.011,164.998,1,1,0.0694,4,29,2568841,0,0,0,Sad,1Np4jgRA6oTQVSmiVkdRwv,https://open.spotify.com/track/1Np4jgRA6oTQVSmiVkdRwv
Jodi Jade Jamuna,S. P. Balasubrahmanyam|B.K. Sumitra,/artist/s-p-balasubrahamanyam|/artist/bk-sumitra-2,0.0,Kannada,2014-09-02,0.28,0.729,0.622,0.437,-7.813,0.0186,146.831,1,2,0.03,4,93,7467252,0,0,0,Sad,32OYvyYo9glq1Wc2rYVIeZ,https://open.spotify.com/track/32OYvyYo9glq1Wc2rYVIeZ
Preethi Maado,S. P. Balasubrahmanyam|Manjula Gururaj,/artist/s-p-balasubrahamanyam|/artist/manjula-gururaj,0.0,Kannada,2014-09-03,0.66,0.082,0.454,0.779,-8.297,0.07,124.331,0,4,0.026,4,84,9759745,0,0,0,Sad,6TO7mAXlvZWDAgTJZtRPas,https://open.spotify.com/track/6TO7mAXlvZWDAgTJZtRPas
Chinnada Mallige Hoove,S. Janaki|Dr. Rajkumar,/artist/s-janaki|/artist/dr-rajkumar-1,0.0,Kannada,2014-09-08,0.58,0.42,0.472,0.6,-6.833,0.06,168.01,0,4,0.0985,4,25,4709951,0,0,0,Sad,6zYkmdUoOuLTICCBLlgzQk,https://open.spotify.com/track/6zYkmdUoOuLTICCBLlgzQk
Naachi Odidhanu Madana,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,0.0,Kannada,2014-09-10,0.93,0.24,0.587,0.9,-2.646,0.0339,115.023,1,0,0.06,4,100,7770807,0,0,0,Sad,4TeyIKTEXFyV5TWwDyK1BD,https://open.spotify.com/track/4TeyIKTEXFyV5TWwDyK1BD
Bhagavaan,Ghanatasala,/artist/ghanatasala,0.0,Kannada,2014-09-11,0.13,0.684,0.769,0.28,-2.972,0.08,189.082,1,1,0.04,4,46,2775535,0,0,0,Energetic,7yaPa1APq9hdOogSjxbhof,https://open.spotify.com/track/7yaPa1APq9hdOogSjxbhof
Abhinaya Rasaraaga,S. Janaki,/artist/s-janaki,0.0,Kannada,2014-10-03,0.47,0.235,0.561,0.99,-6.374,0.07,107.979,0,10,0.02,4,60,5921574,0,0,0,Sad,4YapSXXIckqSA7DLR5Ykin,https://open.spotify.com/track/4YapSXXIckqSA7DLR5Ykin
End Endu Ninnanu,Mohan|Kumar|M. Raju,/artist/mohan|/artist/kumar|/artist/m-raju-1,0.0,Kannada,2014-10-05,0.77,0.04,0.578,0.2,-10.707,0.0111,130.078,1,5,0.02,4,70,10376195,0,0,0,Happy,1aTYEGYqR71HJdybUd6tB1,https://open.spotify.com/track/1aTYEGYqR71HJdybUd6tB1
Ninna Roopa Mechuta,P. Jayachandran|P. Susheela,/artist/p-jayachandran-1|/artist/p-suseela-2,0.0,Kannada,2014-10-07,0.46,0.544,0.597,0.587,-8.534,0.06,140.039,1,10,0.0375,4,41,9989392,0,0,0,Sad,5kTjVjJ02NASnKFWeOBvz3,https://open.spotify.com/track/5kTjVjJ02NASnKFWeOBvz3
Hodare Hogu,P.B. Sreenivas|S. Janaki,/artist/pb-sreenivas|/artist/s-janaki,0.0,Kannada,2014-10-09,0.85,0.32,0.8,0.4,-5.045,0.033,125.977,1,1,0.0759,4,41,3515930,0,0,0,Happy,1VL0A9tMNe2o3UMDTLszNy,https://open.spotify.com/track/1VL0A9tMNe2o3UMDTLszNy
Hodeyuva Kai Ondu,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2014-11-01,0.4,0.92,0.029,0.5,-9.66,0.0769,119.957,0,0,0.07,4,44,4168146,0,0,0,Sad,6Mnco4PCfk5di8veqCS4aH,https://open.spotify.com/track/6Mnco4PCfk5di8veqCS4aH
Thaayiyemba Devathe,S. P. Balasubrahmanyam|Manjula Gururaj,/artist/s-p-balasubrahamanyam|/artist/manjula-gururaj,0.0,Kannada,2014-11-01,0.69,0.61,0.557,0.42,-2.84,0.0165,160.568,1,11,0.04,4,93,1505950,0,0,0,Sad,4y2QxCyRYGoMFc1jOTYnfY,https://open.spotify.com/track/4y2QxCyRYGoMFc1jOTYnfY
Ninna Savine Nape,S. Janaki,/artist/s-janaki,0.0,Kannada,2014-11-06,0.35,0.963,0.827,0.127,-7.793,0.058,120.022,1,6,0.0784,4,79,10786398,0,0,0,Happy,2yqos0voZekpvOmoSntZV5,https://open.spotify.com/track/2yqos0voZekpvOmoSntZV5
Raja Muddu Raja,S. Janaki|P.B. Sreenivas,/artist/s-janaki|/artist/pb-sreenivas,0.0,Kannada,2014-11-09,0.9,0.039,0.47,0.446,-13.29,0.081,127.942,0,10,0.1,4,82,5817569,0,0,0,Sad,6S3DQ6m8YceiI02lAiSVOO,https://open.spotify.com/track/6S3DQ6m8YceiI02lAiSVOO
Karnataka,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2014-11-11,0.3,0.238,0.484,0.487,-5.897,0.033,187.274,1,2,0.007,4,61,1012588,0,0,0,Sad,4e0ZmyAScTzuJZDuMSjbRC,https://open.spotify.com/track/4e0ZmyAScTzuJZDuMSjbRC
Ye Hudugi Ye Bedagi,P.B. Sreenivas|P. Susheela,/artist/pb-sreenivas|/artist/p-suseela-2,0.0,Kannada,2014-11-12,0.77,0.7,0.768,1.0,-7.156,0.036,135.031,1,11,0.0073,4,96,1384471,0,0,0,Happy,7ndIxhFRe18Y9yRmjoKNUr,https://open.spotify.com/track/7ndIxhFRe18Y9yRmjoKNUr
Guttonda Heluve,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2014-12-06,0.98,0.61,0.322,0.4,-12.742,0.0009,131.015,1,6,0.04,4,67,5677271,0,0,0,Sad,0NNYysZ1FXBhr2awGGK7PJ,https://open.spotify.com/track/0NNYysZ1FXBhr2awGGK7PJ
Naguva Nayana,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Kannada,2014-12-07,0.33,0.08,0.798,0.9,-2.286,0.0604,164.006,1,0,0.06,4,84,4274754,0,0,0,Energetic,24LASg8afs2Zj2tVU1kmfw,https://open.spotify.com/track/24LASg8afs2Zj2tVU1kmfw
Hesarige Ranga Vichaarise Manga,S. Janaki,/artist/s-janaki,0.0,Kannada,2014-12-10,0.84,0.94,0.355,0.903,-4.616,0.02,200.028,1,1,0.063,4,52,2885482,0,0,0,Sad,5HzTKZ280Z9e7hkavICwAt,https://open.spotify.com/track/5HzTKZ280Z9e7hkavICwAt
Hanave Ninnaya Guna,M. Balamuralikrishna,/artist/m-balamuralikrishna-1,0.0,Kannada,2014-12-12,0.92,0.29,0.987,0.53,-2.457,0.0569,175.095,1,2,0.0361,4,85,8766827,0,0,0,Energetic,7aUeg2Ho6bVuxGWlWPIqwG,https://open.spotify.com/track/7aUeg2Ho6bVuxGWlWPIqwG
Hasive Neenu,Prathima Athreya,/artist/prathima-athreya,0.0,Kannada,2015-01-03,0.93,0.387,0.714,0.95,-6.13,0.08,135.109,0,5,0.08,4,57,1881733,0,0,0,Energetic,0BzidE51xWh3RE9DVzf5bH,https://open.spotify.com/track/0BzidE51xWh3RE9DVzf5bH
Sri Kalyana Gunollasam,Bellur Sisters,/artist/bellur-sisters,0.0,Kannada,2015-01-05,0.66,0.816,0.665,0.976,-11.534,0.08,193.12,0,3,0.0958,4,81,7040730,0,0,0,Happy,0u5mBgik2ei7cDa0zMfD8w,https://open.spotify.com/track/0u5mBgik2ei7cDa0zMfD8w
Thanuvalla Thanu Odayanu,Rathna Mala Prakash,/artist/rathna-mala-prakash,0.0,Kannada,2015-01-08,0.69,0.683,0.723,0.749,-13.96,0.07,158.221,1,7,0.039,4,41,5525166,0,0,0,Happy,5GtnREGoaMpjAKl24yvWls,https://open.spotify.com/track/5GtnREGoaMpjAKl24yvWls
Roopasiye O Roopasiye,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2015-01-12,0.15,0.963,0.941,0.358,-4.441,0.0552,210.044,1,11,0.061,4,46,5738026,0,0,0,Energetic,3Mo7VlxaQ3SQAEFKpo5WIM,https://open.spotify.com/track/3Mo7VlxaQ3SQAEFKpo5WIM
Naguveya Henne Naanu,Dr. Rajkumar|H P Geetha,/artist/dr-rajkumar-1|/artist/h-p-geetha,0.0,Kannada,2015-02-03,0.97,0.88,0.954,0.8,-12.196,0.05,130.93,1,11,0.0286,4,94,2636024,0,0,0,Happy,0o5rtgBNOk6ElxPDbhHBnE,https://open.spotify.com/track/0o5rtgBNOk6ElxPDbhHBnE
Ondanondu Kaladhalli,Kavita Krishnamurthy,/artist/kavita-subramaniam,0.0,Kannada,2015-02-04,0.99,0.326,0.559,0.777,-6.764,0.0931,148.956,1,2,0.04,4,36,1125760,0,0,0,Sad,3XpAo5iC2DVh4AFM5FrBrj,https://open.spotify.com/track/3XpAo5iC2DVh4AFM5FrBrj
Ragupathi Raghava Rajaram,P.B. Sreenivas|S. Janaki,/artist/pb-sreenivas|/artist/s-janaki,0.0,Kannada,2015-02-07,0.08,0.375,0.188,0.964,-9.476,0.0693,129.933,0,8,0.031,4,59,3395571,0,0,0,Sad,7zHM4DbaJ7pGKPhJ0KRdDP,https://open.spotify.com/track/7zHM4DbaJ7pGKPhJ0KRdDP
Anu Anuvinalli,Manna Dey,/artist/manna-dey,0.0,Kannada,2015-02-10,0.76,0.203,0.336,0.205,-6.426,0.004,181.952,1,7,0.05,4,89,2335144,0,0,0,Sad,5iH6HYR5zBllkzSvGdUEOQ,https://open.spotify.com/track/5iH6HYR5zBllkzSvGdUEOQ
Maathina Malla,Pendyala|L.R. Eswari,/artist/pendyala|/artist/lr-eswari-2,0.0,Kannada,2015-03-02,0.94,0.91,0.068,0.0,-4.754,0.099,195.762,1,6,0.042,4,52,2360586,0,0,0,Sad,4iGdTzA0nglIWvR5x00ccd,https://open.spotify.com/track/4iGdTzA0nglIWvR5x00ccd
Baalu Belagithu,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2015-03-05,0.21,0.95,0.801,0.68,-11.342,0.049,114.028,0,5,0.1,4,95,1676369,0,0,0,Happy,0RWxH70gN5HFPhkFvledft,https://open.spotify.com/track/0RWxH70gN5HFPhkFvledft
Aa Swargavello Naa Kaane,Raj Seetharam|Bangalore Latha,/artist/raj-seetharam-1|/artist/bangalore-latha,0.0,Kannada,2015-03-08,0.16,0.74,0.919,0.99,-7.581,0.06,127.204,1,2,0.01,4,67,1788868,0,0,0,Happy,6RVYVRYlgIw84D49iavsSw,https://open.spotify.com/track/6RVYVRYlgIw84D49iavsSw
Kanda Kanasella,Vidya Balika,/artist/vidya-balika,0.0,Kannada,2015-03-10,0.34,0.76,0.076,0.55,-5.439,0.0034,170.038,1,5,0.05,4,97,4194342,0,0,0,Sad,2KQoEbEFuGVYl4NDPcyOtd,https://open.spotify.com/track/2KQoEbEFuGVYl4NDPcyOtd
