song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Katha Hoyechhilo,Asha Bhosle,/artist/asha-bhosle-1,04:49,Bengali,07-05-2011,0.49,0.29,0.958,0.274,-13.532,0.0613,150.042,1,1,0.0463,4,92,6188994
Ami Dukkhake Sukh Bhebe,Kishore Kumar,/artist/kishore-kumar,04:24,Bengali,09-04-2010,0.19,0.116,0.225,0.329,-2.327,0.0906,155.128,0,5,0.01,4,41,3605595
E Monihar Amay,Debabrata Biswas,/artist/debabrata-biswas,03:08,Bengali,01-06-2020,0.71,0.25,0.206,0.595,-13.56,0.02,150.101,0,5,0.01,4,60,9858490
Ek Din Aaro Gelo,Kishore Kumar,/artist/kishore-kumar,04:29,Bengali,10-01-2016,0.15,0.326,0.919,0.564,-8.394,0.07,150.014,1,9,0.012,4,68,10313970
Na Ekhoni Noy Jabe,Asha Bhosle,/artist/asha-bhosle-1,03:33,Bengali,03-03-2007,0.8,0.11,0.826,0.707,-9.387,0.01,150.021,0,4,0.05,4,92,9812753
Tomar Akash Duti Chokhe,Nirmal Mishra,/artist/nirmal-mishra,03:18,Bengali,07-08-2009,0.16,0.685,0.874,0.047,-8.214,0.066,149.957,1,8,0.0002,4,77,1118956
Aar Bilamba Noy,Anup Ghoshal,/artist/anup-ghoshal-1,02:14,Bengali,02-12-2011,0.23,0.95,0.637,0.447,-2.28,0.032,155.041,0,5,0.02,4,74,803140
Tumi Ele Anek Diner Pare,Hemant Kumar,/artist/hemanta-mukherjee,03:18,Bengali,09-07-2013,0.87,0.767,0.378,0.42,-6.76,0.08,149.992,0,6,0.008,4,28,3859135
Kajol Kajol Chokhe,Geeta Dutt|Hemant Kumar,/artist/geeta-dutt|/artist/hemanta-mukherjee,03:13,Bengali,06-09-2001,0.79,0.78,0.332,0.061,-13.362,0.0149,150.026,1,1,0.034,4,71,3669865
Tomaar Holo Shuru (db),Debabrata Biswas,/artist/debabrata-biswas,03:13,Bengali,12-08-2014,0.77,0.426,0.469,0.275,-13.738,0.06,150.3,0,7,0.038,4,56,109513
Phul Phute Jhore Jaay,Asha Bhosle,/artist/asha-bhosle-1,04:57,Bengali,04-02-2002,0.83,0.48,0.725,0.386,-6.582,0.015,150.139,0,5,0.054,4,93,2844924
Ele Na Tumi Je,R. D. Burman,/artist/r-d-burman,03:19,Bengali,01-06-2017,0.8,0.085,0.711,0.439,-2.67,0.023,149.916,0,4,0.0818,4,31,3502827
Khelbo Holi Rang Debo Na,Asha Bhosle|Kavita Krishnamurthy,/artist/asha-bhosle-1|/artist/kavita-subramaniam,04:03,Bengali,04-02-2014,0.08,0.31,0.615,0.452,-9.651,0.019,154.876,0,4,0.05,4,47,10405619
Sajani Go Premer Katha,R. D. Burman,/artist/r-d-burman,03:28,Bengali,12-04-2019,0.16,0.994,0.906,0.629,-3.261,0.06,150.144,0,1,0.05,4,29,8680669
Ek Din Pakhi Ure Jabe,Kishore Kumar,/artist/kishore-kumar,03:18,Bengali,02-06-2010,0.84,0.42,0.286,0.819,-6.863,0.06,150.006,0,11,0.034,4,55,8337105
Ek Tanete Jemon Temon,Kishore Kumar|Swapan Chakraborty,/artist/kishore-kumar|/artist/swapan-chakraborty,04:48,Bengali,01-12-2015,0.86,0.642,0.693,0.712,-12.256,0.0382,149.982,0,8,0.058,4,33,2078814
Ek Din Pakhi Ure Jabe,Kishore Kumar,/artist/kishore-kumar,03:18,Bengali,01-02-2021,0,0.17,0.476,0.504,-5.516,0.03,149.976,0,11,0.0932,4,68,109959
Emon Madhur Sandhyay,Asha Bhosle,/artist/asha-bhosle-1,05:43,Bengali,01-04-2003,0.26,0.029,0.817,0.644,-6.283,0.0037,150.069,0,5,0,4,81,3343278
Aamar Bhalobasar Rajprasade,Manna Dey,/artist/manna-dey,03:36,Bengali,09-03-2011,0.29,0.73,0.22,0.543,-10.936,0.07,150.018,1,5,0.0213,4,72,10647081
Naari Charitra Bejaay Jatil,Kishore Kumar,/artist/kishore-kumar,02:43,Bengali,10-09-2015,0.28,0.844,0.79,0.11,-4.088,0.06,149.893,0,9,0.0998,4,27,1184926
Bhalobeshe Dekei Dekho Na,Asha Bhosle,/artist/asha-bhosle-1,03:55,Bengali,02-11-2016,0.47,0.93,0.532,0.914,-11.868,0.0494,150.019,0,0,0.03,4,52,3076673
Gaane Bhuban Bhoriye Debe,Shyamal Mitra,/artist/shyamal-mitra,03:28,Bengali,03-05-2023,0.66,0.14,0.433,0.436,-2.196,0.012,150.072,0,6,0.09,4,72,4074259
Ei Korechho Bhalo,Hemant Kumar,/artist/hemanta-mukherjee,03:04,Bengali,03-02-2004,0.14,0.48,0.842,0.818,-2.658,0.07,149.186,0,9,0.004,4,60,2459791
Baro Asha Kore Esechhi Go,Arundhati Holme Chowdhury|Hemant Kumar,/artist/arundhati-holme-chowdhury|/artist/hemanta-mukherjee,03:03,Bengali,01-06-2010,0.15,0.237,0.687,0.306,-11.518,0.03,149.232,0,10,0.009,4,100,10957159
Ore Batas Phulshakhate,Sandhya Mukherjee|Hemant Kumar,/artist/sandhya-mukherjee|/artist/hemanta-mukherjee,03:22,Bengali,10-09-2013,0.88,0.86,0.616,0.274,-8.952,0.0106,149.885,0,8,0.09,4,30,3514040
Kine De Reshmi Churi,Asha Bhosle,/artist/asha-bhosle-1,03:14,Bengali,04-10-2021,0.47,0.315,0.381,0.65,-2.515,0.089,150.004,0,5,0.05,4,25,5103445
Moner Naam Madhumati,Asha Bhosle,/artist/asha-bhosle-1,03:01,Bengali,03-03-2011,0.42,0.57,0.715,0.642,-8.103,0.08,150.001,0,9,0.09,4,91,4053293
Nadir Paare Uthchhe Dhonya,R. D. Burman,/artist/r-d-burman,06:00,Bengali,05-03-2007,0.07,0.548,0.114,0.159,-7.949,0.0508,146.973,1,4,0.0896,4,80,1471301
Bristi Bristi Bristi,Lata Mangeshkar,/artist/lata-mangeshkar,02:47,Bengali,08-01-2015,0.92,0.58,0.502,0.242,-10.994,0.07,152.087,0,6,0.03,4,41,7165511
Guru Bine Bondhu Naai Re Aar,Amar Pal,/artist/amar-pal,02:45,Bengali,05-03-2014,0.55,0.736,0.724,0.654,-13.114,0.07,153.079,0,11,0.099,4,33,8891936
Cigarette Naho Tumi Swet-Pari,Kishore Kumar,/artist/kishore-kumar,04:00,Bengali,11-07-2022,0.5,0.84,0.845,0.364,-4.699,0.06,150.01,0,7,0.05,4,100,8455725
Charon Dhorite Diyo Go (Female),Arundhati Holme Chowdhury,/artist/arundhati-holme-chowdhury,04:22,Bengali,04-12-2005,0.34,0.837,0.32,0.04,-3.756,0.002,149.965,0,11,0.0909,4,67,4537180
Ke Jabi Aay,Lata Mangeshkar,/artist/lata-mangeshkar,03:39,Bengali,12-01-2021,0.19,0.07,0.31,0.615,-7.209,0.0788,150.082,0,4,0.06,4,40,11393230
Ebar Ami Amar Theke,Lata Mangeshkar,/artist/lata-mangeshkar,03:52,Bengali,09-06-2009,0.82,0.458,0.077,0.88,-13.552,0.03,155.011,0,2,0.0186,4,63,407780
Tumi Aamar Asha,Kishore Kumar,/artist/kishore-kumar,07:00,Bengali,02-10-2002,0.87,0.27,0.512,0.223,-12.788,0.07,149.97,0,10,0.0066,4,34,4980431
Chokhe Naame Brishti,Asha Bhosle,/artist/asha-bhosle-1,03:17,Bengali,02-07-2009,0.57,0.974,0.998,0.153,-11.928,0.026,149.672,1,1,0.0117,4,87,2993413
Ami Premer Pather Pathik,Kishore Kumar,/artist/kishore-kumar,03:25,Bengali,04-01-2005,0.7,0.73,0.268,0.095,-9.554,0.0895,149.947,0,0,0.01,4,67,10412524
Tarpar Tar Aar Par Nei,Hemant Kumar,/artist/hemanta-mukherjee,03:11,Bengali,03-10-2010,0.76,0.049,0.232,0.941,-6.534,0.0249,150.056,0,0,0.0538,4,64,3207431
Aay Khuku Aay (Keta Na Somay),Hemant Kumar|Sravanti Mazumder,/artist/hemanta-mukherjee|/artist/sravanti-mazumder,05:05,Bengali,08-10-2001,0.13,0.06,0.58,0.923,-5.99,0.0747,149.96,0,8,0.02,4,28,11170689
Ektuku Chhonwa Lage,Kishore Kumar,/artist/kishore-kumar,03:13,Bengali,10-01-2000,0.79,0.466,0.581,0.05,-2.376,0.1,149.928,0,7,0.0767,4,60,7219316
Danriye Achho Tumi Amar Gaaner O Paare,Sandhya Mukherjee,/artist/sandhya-mukherjee,04:04,Bengali,11-05-2019,0.86,0.37,0.639,0.897,-9.993,0.04,149.937,1,1,0.0828,4,27,10893195
Moyna Balo Tumi,Asha Bhosle,/artist/asha-bhosle-1,03:28,Bengali,07-07-2013,0.83,0.995,0.48,0.995,-5.787,0.088,150.051,0,11,0.0258,4,60,509778
Keu Jane Na Tumi Je Amar,R. D. Burman,/artist/r-d-burman,04:46,Bengali,12-03-2000,0.4,0.17,0.734,0.78,-9.927,0.0571,149.975,0,7,0.09,4,46,595006
Du Chokhe Brishti,Alka Yagnik,/artist/alka-yagnik,04:54,Bengali,06-07-2001,0.29,0.042,0.335,0.617,-12.934,0.0142,147.854,0,5,0.091,4,42,7743415
Emon Ekta Jhinuk Khunje,Nirmal Mishra,/artist/nirmal-mishra,03:35,Bengali,05-05-2007,0.39,0.65,0.597,0.576,-8.438,0.0855,150.002,0,3,0.05,4,25,11300271
Thuilam Re Mon Padmapatay,Asha Bhosle,/artist/asha-bhosle-1,03:06,Bengali,04-04-2011,0.07,0.352,0.145,0.272,-10.916,0.0307,157.098,0,1,0.06,4,32,1800176
Jana Gana Mana - Military Band,Normon Richardazz|Harbert Murril,/artist/normon-richardazz|/artist/harbert-murril,00:56,Bengali,01-09-2008,0.43,0.36,0.361,0.765,-5.115,0.0224,149.976,0,8,0.054,4,44,7631104
Bone Noy Mone Mor,Manabendra Mukherjee,/artist/manabendra-mukherjee,03:17,Bengali,01-02-2007,0.94,0.745,0.705,0.991,-10.363,0.1,149.998,1,1,0.065,4,26,2316017
Dake Loke Amake Clown,Kishore Kumar,/artist/kishore-kumar,04:18,Bengali,04-05-2022,0.08,0.45,0.987,0.348,-3.204,0.01,150.226,0,11,0.092,4,90,5137656
Kolahal To Baron Holo,Debabrata Biswas,/artist/debabrata-biswas,03:14,Bengali,11-02-2020,0.67,0.799,0.077,0.2,-6.445,0.059,149.948,0,5,0.003,4,46,5343068
"Aar Nai Re Bela, Namlo Chhaya",Sumitra Sen,/artist/sumitra-sen,03:19,Bengali,05-01-2019,0.18,0.85,0.088,0.6,-10.568,0.085,155.067,0,1,0.0243,4,70,1129467
Ami Cholte Cholte Theme Gechhi,Lata Mangeshkar,/artist/lata-mangeshkar,03:54,Bengali,07-11-2012,0.3,0.316,0.756,0.42,-13.933,0.0603,149.987,0,6,0.092,4,72,7048570
Swapan Jodi Madhur Emon,Manna Dey,/artist/manna-dey,02:49,Bengali,12-05-2000,0.39,0.6,0.936,0.076,-8.572,0.0266,155.092,1,0,0.05,4,48,4782225
Madhumas Jay,R. D. Burman,/artist/r-d-burman,03:27,Bengali,11-05-2005,0.03,0.346,0.821,0.548,-12.503,0.054,149.987,1,11,0.05,4,25,10545696
Shamla Gaanyer Kajla Meye,Hemant Kumar|Aarti Mukherji,/artist/hemanta-mukherjee|/artist/aarti-mukherji,04:21,Bengali,08-07-2016,0.1,0.92,0.16,0.095,-5.641,0.05,150.122,1,8,0.06,4,95,10173781
Dil Dariyar Majhete,Purna Das Baul,/artist/purna-das-baul,02:54,Bengali,12-04-2023,0.58,0.951,0.493,0.765,-3.921,0.08,150.079,0,9,0.01,4,59,9648375
Ami Chaee Chaee Chaee,Sapna Mukherjee,/artist/sapna-mukherjee,04:10,Bengali,11-02-2007,0.98,0.35,0.766,0.426,-6.805,0.05,150.063,0,6,0.023,4,58,3727647
Tari:- (Ebar Tor Mora Gange and Samal Samal Samal),Dohar,/artist/dohar,05:56,Bengali,08-08-2009,0.98,0.067,0.94,0.271,-8.513,0.01,149.931,1,8,0.0357,4,77,11399802
Madhobi Modhupey Holo Mitali,Aarti Mukherji,/artist/aarti-mukherji,03:23,Bengali,12-10-2018,0.95,0.53,0.186,0.522,-11.715,0.04,155.057,0,0,0.0207,4,47,11253545
Ki Je Kori Dure Jete Hay,Lata Mangeshkar,/artist/lata-mangeshkar,03:22,Bengali,11-10-2004,0.69,0.352,0.176,0.021,-4.758,0,150.058,1,7,0.012,4,38,4786864
Ami Je Jalsaghare,Manna Dey,/artist/manna-dey,03:02,Bengali,06-12-2010,0.06,0.06,0.945,0.089,-10.424,0.0298,149.515,0,10,0.0213,4,76,11289810
Mon Bolchhe,Asha Bhosle,/artist/asha-bhosle-1,03:38,Bengali,08-12-2005,0.03,0.385,0.47,0.211,-5.995,0.08,149.974,0,7,0.09,4,37,1081020
Amar Balar Kichhu Chhilo Na,Haimanti Shukla,/artist/haimanti-shukla,03:16,Bengali,10-03-2001,0.16,0.89,0.514,0.338,-11.706,0.0162,150.019,0,0,0.02,4,61,3400515
Chaaridike Paaper Andhar (Manush Janam Diye Bidhi),Kishore Kumar,/artist/kishore-kumar,03:23,Bengali,03-08-2022,0.58,0.512,0.419,0.831,-13.325,0.06,149.982,0,7,0.053,4,52,7525229
Ami Je Ke Tomar,Kishore Kumar,/artist/kishore-kumar,05:12,Bengali,07-01-2023,0.68,0.86,0.527,0.384,-4.423,0.03,150.017,1,0,0.045,4,42,7163508
Shaon Raate Jodi,Manna Dey,/artist/manna-dey,04:18,Bengali,03-05-2003,0.49,0.864,0.902,0.73,-7.457,0.052,154.983,0,6,0.034,4,30,7552169
Rui Katla Ilish To Noy,Kishore Kumar,/artist/kishore-kumar,05:01,Bengali,12-02-2021,0.9,0.71,0.124,0.407,-7.752,0.097,149.96,1,2,0.088,4,34,9740101
Hay Re Kala Eki Jwala,Asha Bhosle,/artist/asha-bhosle-1,04:54,Bengali,06-11-2017,0.48,0.462,0.098,0.773,-9.103,0.023,150.027,0,2,0.03,4,83,9939447
Mukhe Bolleye Prem Hoye Na,Alka Yagnik,/artist/alka-yagnik,06:54,Bengali,11-11-2013,0.63,0.61,0.682,0.917,-6.498,0.0435,150.001,0,9,0.0956,4,85,625881
Chakrita Ami Peyegechi Bela 2441139,Anjan Dutt,/artist/anjan-dutt,05:09,Bengali,07-03-2013,0.1,0.612,0.656,0.025,-10.85,0.1,149.962,0,11,0.052,4,69,5617583
O Amar Pran Sajani (Champabothi Kanya),Lata Mangeshkar,/artist/lata-mangeshkar,04:59,Bengali,03-07-2022,0.65,0.86,0.283,0.276,-5.012,0.04,155.002,1,10,0.049,4,42,10125248
Jodi Bhabo Bhalobeshe,Alka Yagnik,/artist/alka-yagnik,05:49,Bengali,03-01-2012,0.62,0.905,0.356,0.671,-3.167,0.07,150.049,0,9,0.05,4,100,5203201
Andhakarer Ei Raater Sheshe,Kishore Kumar,/artist/kishore-kumar,04:58,Bengali,07-07-2003,0.35,0.17,0.963,0.748,-4.926,0.09,149.97,0,5,0.0246,4,100,793226
Amar Raat Pohaalo (d B),Debabrata Biswas,/artist/debabrata-biswas,02:54,Bengali,11-05-2009,0.88,0.649,0.808,0.564,-8.714,0.077,150.023,0,6,0.0613,4,70,8235424
Bangla:- (Ami Bangla Mayer Chhele and Amar Sonar Bangla),Dohar,/artist/dohar,09:48,Bengali,02-06-2012,0.27,0.38,0.645,0.125,-6.333,0.068,149.864,0,1,0.009,4,81,737369
Sukno Patar Nupur Paye,Feroza Begum,/artist/feroza-begum,03:10,Bengali,10-01-2021,0.3,0.45,0.34,0.992,-9.961,0.0792,150.02,1,6,0.0903,4,86,3832399
Jodi Kagoje Lekho Naam,Manna Dey,/artist/manna-dey,03:26,Bengali,05-06-2010,0.21,0.41,0.039,0.494,-6.539,0.0219,157.018,1,2,0.0747,4,75,41126
Na Chahile Jare Paoya Jaay - Manna Dey,Manna Dey,/artist/manna-dey,03:01,Bengali,04-02-2021,0.96,0.452,0.262,0.441,-6.679,0.094,149.974,1,1,0.005,4,76,4522976
Jhilik Jhilik Jhinuk,Lata Mangeshkar,/artist/lata-mangeshkar,03:08,Bengali,05-08-2008,0.72,0.85,0.039,0.201,-5.002,0.062,150.169,1,7,0.03,4,69,4307498
Purano Sei Diner Kotha,Hemant Kumar,/artist/hemanta-mukherjee,03:36,Bengali,09-09-2001,0.71,0.325,0.049,0.858,-13.315,0.09,150.017,0,1,0.0456,4,54,6473820
O Tota Pakhi Re,Nirmal Mishra,/artist/nirmal-mishra,02:56,Bengali,08-05-2022,0.63,0.38,0.807,0.743,-9.427,0.028,150.206,1,1,0.0971,4,76,8570288
Bhoy Dekhas Na Please (Female),Sunidhi Chauhan,/artist/sunidhi-chauhan,06:05,Bengali,01-02-2010,0.97,0.617,0.074,0.903,-6.883,0.07,150,1,1,0.073,4,40,10359511
She Keno Amay,Pankaj Udhas,/artist/pankaj-udhas,03:37,Bengali,09-10-2023,0.69,1,0.304,0.034,-8.508,0.032,154.85,1,6,0.095,4,57,3229778
Jeevanamaraner,Debabrata Biswas,/artist/debabrata-biswas,03:08,Bengali,01-03-2009,0.94,0.12,0.272,0.993,-7.001,0.089,149.943,0,5,0.051,4,53,2199358
Ore Bagha Re,Rabi Ghosh|Anup Ghoshal,/artist/rabi-ghosh|/artist/anup-ghoshal-1,02:02,Bengali,06-08-2005,0.09,0.47,0.293,0.612,-2.02,0.0715,148.704,0,5,0.02,4,74,6670445
Eureka Eureka,Kishore Kumar|Ranu Mukherjee|Chorus,/artist/kishore-kumar|/artist/ranu-mukherjee|/artist/chorus,03:30,Bengali,04-10-2018,0.57,0.685,0.148,0.153,-13.047,0.09,150.019,0,5,0.04,4,27,4403364
Chhinnapatar Sajai Taranee,Sumitra Sen,/artist/sumitra-sen,03:03,Bengali,07-06-2004,0.55,0.89,0.162,0.652,-8.777,0.062,150.037,1,0,0.09,4,82,902284
Amar Chetana Chaitanya Kore,Panna Lal Bhattacharjee,/artist/panna-lal-bhattacharjee,03:03,Bengali,04-01-2018,0.77,0.362,0.031,0.439,-9.427,0.032,155.094,1,2,0.0647,4,44,6484126
Amar Hriday Tomar Aapan Haater Dole (Duet),Arundhati Holme Chowdhury|Santu Mukherjee,/artist/arundhati-holme-chowdhury|/artist/santu-mukherjee-3,03:52,Bengali,12-03-2002,0.96,0.3,0.826,0.17,-10.01,0.0896,150.205,1,2,0.01,4,69,5958367
Ek Din Aaro Gelo,Kishore Kumar,/artist/kishore-kumar,04:29,Bengali,05-01-2008,0.69,0.629,0.215,0.762,-13.42,0.001,152.009,1,1,0.08,4,66,3956221
Madhumas Jay,R. D. Burman,/artist/r-d-burman,03:27,Bengali,04-05-2000,0.46,0.95,0.361,0.737,-12.099,0.066,150.063,0,11,0.065,4,33,4195068
Hotam Jodi Tota Pakhi,Lata Mangeshkar,/artist/lata-mangeshkar,04:23,Bengali,07-02-2000,0.65,0.548,0.697,0.143,-5.171,0.0252,149.892,0,1,0.0217,4,57,9533729
Aadho Aalo Chhayte,Kishore Kumar|Asha Bhosle,/artist/kishore-kumar|/artist/asha-bhosle-1,05:15,Bengali,07-01-2018,0.73,0.01,0.269,0.347,-12.836,0.0792,155.073,0,8,0.0913,4,97,8431358
Ami Tomar Majhe Pelam Khunje,Hemant Kumar,/artist/hemanta-mukherjee,03:09,Bengali,11-11-2001,0.44,0.156,0.377,0.015,-13.267,0,150.019,0,1,0.04,4,69,11112261
Ore Mon-Mayana,Lata Mangeshkar,/artist/lata-mangeshkar,02:57,Bengali,03-04-2002,0.51,0.25,0.265,0.859,-8.145,0.087,149.92,0,1,0.09,4,68,7903857
Machher Kanta Khonpar Kanta,Asha Bhosle,/artist/asha-bhosle-1,02:57,Bengali,10-03-2005,0.93,0.586,0.718,0.038,-8.407,0.08,149.988,1,6,0.09,4,33,1165850
Bhalobese Sakhi Nibhrite Jatane,Chinmoy Chatterjee,/artist/chinmoy-chatterjee,03:19,Bengali,09-05-2019,0.02,0.38,0.592,0.358,-13.648,0.01,155.032,0,11,0.082,4,95,3705403
Nahin Surya Nahin Jyoti,Anup Jalota,/artist/anup-jalota,05:47,Bengali,11-09-2010,0.99,0.215,0.004,0.201,-3.269,0.0854,149.996,1,0,0.012,4,29,9068824
Ek Baishakhe Dekha Holo Dujanay,Aarti Mukherji,/artist/aarti-mukherji,03:31,Bengali,05-06-2009,0.73,0.67,0.737,0.471,-11.009,0.0572,149.997,0,8,0.09,4,60,10049869
Ei Sundar Raatri,Sandhya Mukherjee,/artist/sandhya-mukherjee,03:15,Bengali,08-09-2014,0.08,0.688,0.197,0.063,-6.47,0.0058,150.014,1,7,0.0048,4,46,4483401
O Montrimoshai,Rabi Ghosh|Anup Ghoshal,/artist/rabi-ghosh|/artist/anup-ghoshal-1,01:37,Bengali,08-07-2012,0.39,0.28,0.33,0.192,-13.352,0.0309,150.012,0,11,0.065,4,70,7756883
Iskabaner Deshe,Antara Chwdhury,/artist/antara-chwdhury,03:51,Bengali,03-06-2012,0.01,0.573,0.038,0.977,-12.626,0.063,150.064,1,4,0.0008,4,62,4651064
Gun Gun Gun Kunje Amar,Asha Bhosle,/artist/asha-bhosle-1,03:08,Bengali,03-06-2017,0.15,0.01,0.21,0.842,-12.053,0.09,150.066,0,7,0.068,4,28,8626697
Golemale Gole Male Pirit Koiro Na,Purna Das Baul,/artist/purna-das-baul,03:06,Bengali,06-02-2006,0.17,0.566,0.999,0.291,-13.65,0.0827,155.128,0,7,0.0049,4,26,7168528
Tomaro Ashimey,Debabrata Biswas,/artist/debabrata-biswas,03:02,Bengali,04-05-2002,0.91,0.53,0.102,0.257,-7.414,0.0543,149.94,0,8,0.01,4,62,2535240
Amar Moner Ei Mayurmahale,Kishore Kumar,/artist/kishore-kumar,03:09,Bengali,07-04-2019,0.84,0.511,0.134,0.683,-7.538,0.019,149.987,0,7,0.0751,4,35,3289649
Ami Je Ke Tomar,Lata Mangeshkar,/artist/lata-mangeshkar,05:17,Bengali,11-05-2013,0.12,0.89,0.917,0.277,-12.771,0.078,150.042,1,5,0.026,4,39,10990805
Tomate Amate Dekha Hoyechhilo,R. D. Burman,/artist/r-d-burman,02:54,Bengali,12-01-2013,0.49,0.162,0.105,0.664,-8.319,0.04,149.755,1,11,0.02,4,78,2754182
Raat Je Madhumati,Asha Bhosle,/artist/asha-bhosle-1,02:15,Bengali,06-10-2015,0.71,0.35,0.671,0.257,-5.359,0.021,155.053,0,0,0.08,4,51,7068354
Ei Brishtite Bhije Mati,Manna Dey|Lata Mangeshkar,/artist/manna-dey|/artist/lata-mangeshkar,04:46,Bengali,09-12-2019,0.42,0.726,0.094,0.533,-8.226,0.05,155.021,0,10,0.0525,4,94,5396031
Ke Pratham Kachhe Esechhi,Lata Mangeshkar|Manna Dey,/artist/lata-mangeshkar|/artist/manna-dey,03:16,Bengali,04-05-2012,0.63,0.58,0.192,0.033,-8.937,0.0295,150.023,0,1,0.087,4,30,832609
Pherano Jabe Na Aar,Hemant Kumar,/artist/hemanta-mukherjee,03:22,Bengali,03-01-2023,0.99,0.557,0.013,0.862,-11.636,0.0296,149.954,1,4,0.09,4,56,10396094
Chanchal Moyuri E Raat,Lata Mangeshkar,/artist/lata-mangeshkar,03:25,Bengali,08-03-2017,0.76,0.77,0.852,0.954,-12.92,0.0183,150.083,0,1,0.0154,4,44,6337685
Ei To Bhalo Legechhilo - Hemanta Mukherjee,Hemant Kumar,/artist/hemanta-mukherjee,03:33,Bengali,04-12-2016,0.2,0.891,0.638,0.795,-8.136,0.0742,150.006,1,1,0.06,4,72,5374075
Eso Pranbharan,Arundhati Holme Chowdhury|Bitu Samajpati,/artist/arundhati-holme-chowdhury|/artist/bitu-samajpati,03:00,Bengali,11-02-2007,0.04,0,0.288,0.576,-10.179,0.1,150.215,1,0,0.051,4,28,3797186
Ami Aaj Bhebechhi Mone,Hemant Kumar,/artist/hemanta-mukherjee,03:03,Bengali,09-03-2017,0.33,0.271,0.063,0.436,-13.258,0.09,150.098,0,5,0.0159,4,91,5370058
Baro Eka Laage,Manna Dey,/artist/manna-dey,03:31,Bengali,08-03-2016,0.29,0.02,0.18,0.572,-5.582,0.0015,149.907,0,0,0.1,4,84,7963805
Nohi Jantra,Anup Ghoshal,/artist/anup-ghoshal-1,04:26,Bengali,07-03-2014,0.81,0.332,0.616,0.03,-6.629,0.015,150.004,0,1,0.0866,4,56,7993992
Pranbhara Swapna,Kishore Kumar|Chandrani Mukherjee,/artist/kishore-kumar|/artist/chandrani-mukherjee,04:25,Bengali,07-11-2014,0.28,0.52,0.642,0.642,-3.31,0.0242,150.048,0,5,0.098,4,38,9041892
Sabar Aarale,Lata Mangeshkar,/artist/lata-mangeshkar,04:53,Bengali,11-03-2015,0.74,0.083,0.698,0.079,-13.406,0.004,155.056,0,1,0.05,4,89,7078851
Tapur Tupur Sara Dupur,Aarti Mukherji,/artist/aarti-mukherji,02:47,Bengali,07-04-2007,0.76,0.23,0.549,0.189,-4.502,0.028,149.937,1,8,0.0614,4,40,8393641
Amay Bolo Na Gahite,Suchitra Mitra,/artist/suchitra-mitra,05:01,Bengali,07-03-2000,0.46,0.335,0.017,0.775,-6.526,0.04,154.966,0,5,0.01,4,59,3631777
Ore Sujan Naiya,R. D. Burman,/artist/r-d-burman,02:17,Bengali,07-11-2012,0.14,0.74,0.119,0.229,-2.115,0.033,149.98,1,3,0.0676,4,48,5282138
Aami Dasyir Sathey Kori Dosti,Manna Dey,/artist/manna-dey,02:29,Bengali,08-09-2010,0.68,0.095,0.034,0.857,-12.842,0.0517,149.99,0,11,0.08,4,41,5704715
Na Na Emon Korey,Asha Bhosle,/artist/asha-bhosle-1,02:05,Bengali,04-10-2011,0.32,0.59,0.106,0.437,-4.125,0.1,149.902,0,1,0.039,4,81,9753411
Katha Hoyechhilo,Asha Bhosle,/artist/asha-bhosle-1,04:51,Bengali,12-02-2003,0.44,0.874,0.616,0.135,-10.765,0.079,150.068,1,1,0.01,4,95,5837747
Pathey Chhile Jetey,Debabrata Biswas,/artist/debabrata-biswas,03:28,Bengali,04-05-2011,0.38,0.52,0.605,0.796,-13.4,0.09,149.975,0,4,0.09,4,42,5683501
Jakhan Porbe Na Mor Payer Chinha,Hemant Kumar,/artist/hemanta-mukherjee,02:45,Bengali,07-05-2002,0.81,0.263,0.403,0.971,-11.751,0.04,149.972,0,2,0,4,67,11271361
Kana Machhi Bhon Bhon,Antara Chwdhury|Sabita Chowdhury,/artist/antara-chwdhury|/artist/sabita-chowdhury,03:11,Bengali,03-08-2013,0.24,0.91,0.744,0.561,-13.581,0.055,150.04,0,5,0.07,4,87,1420122
Dui Naukaye Diya Pa,Alka Yagnik,/artist/alka-yagnik,04:12,Bengali,10-05-2011,0.58,0.509,0.197,0.224,-2.206,0.01,147.888,0,6,0.052,4,67,7625737
Shiter Shishir Bheja Raat,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,03:44,Bengali,09-11-2003,0.57,0.02,0.911,0.057,-12.987,0.0821,150.11,1,11,0.0483,4,46,3826591
Mon Tomar Ei Bhram Gelo Na,Panna Lal Bhattacharjee,/artist/panna-lal-bhattacharjee,03:08,Bengali,01-07-2002,0.33,0.862,0.717,0.477,-9.95,0.0227,149.923,1,0,0.0845,4,96,3135971
Ami Tomar Preme Habo Sabar,Sagar Sen,/artist/sagar-sen,03:14,Bengali,01-10-2015,0.56,0.58,0.693,0.695,-3.256,0.006,149.977,0,0,0.045,4,28,4283601
Mahabiswey Mahabiswey,Debabrata Biswas,/artist/debabrata-biswas,02:57,Bengali,08-02-2002,0.13,0.916,0.008,0.209,-7.465,0.0472,154.895,1,7,0.0226,4,63,8047358
