song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Panihari,Allah Jilai Bai,/artist/allah-jilai-bai,08:46,Rajasthani,06-02-2009,0.48,0.99,0.646,0.53,-9.42,0.02,163.128,0,9,0.024,4,30,10965156
Hatvaro,Master Alauddin|Rehana Mirza,/artist/master-alauddin-5|/artist/rehana-mirza,03:30,Rajasthani,09-09-2009,0.68,0.051,0.158,0.362,-12.974,0.1,125.01,1,9,0.087,4,52,817768
Mhari Hatheleon Ri Beech,Shakuntala Joshi|Anand Kaur Bohra,/artist/shakuntala-joshi|/artist/anand-kaur-bohra-2,02:49,Rajasthani,01-07-2010,0.33,0.35,0.979,0.54,-4.21,0.02,139.954,1,2,0.091,4,89,4282868
Oonchi Medi Ujali,Ramila Gahlot|Ganpat Joshi|Devendra Dev,/artist/ramila-gahlot|/artist/ganpat-joshi|/artist/devendra-dev,07:00,Rajasthani,05-04-2014,0.26,0.052,0.034,0.179,-6.158,0.09,145.133,1,8,0.0663,4,78,5227532
Dole Dole Manro Dole,Shakuntala Joshi,/artist/shakuntala-joshi,03:13,Rajasthani,05-02-2022,0.34,0.25,0.322,0.02,-3.125,0.094,109.118,1,2,0.085,4,60,5450479
Mhara Baba Saro Khet,Babulal Rai|Dhira Ghosh,/artist/babulal-rai|/artist/dhira-ghosh,02:45,Rajasthani,07-08-2002,0.71,0.635,0.812,0.326,-3.556,0.038,106.987,1,1,0.09,4,56,9203813
Rate To Sasuji Thora,Ramila Gahlot|Pushpa Gahlot,/artist/ramila-gahlot|/artist/pushpa-gahlot,04:00,Rajasthani,12-01-2013,0.31,0.47,0.943,0.39,-2.017,0.0087,198.387,1,1,0.0301,4,68,2980975
Thari Oonhu Oonhu Men Raat,Banarsi Lal Jhori|Saira Bano,/artist/banarsi-lal-jhori|/artist/saira-bano,03:07,Rajasthani,05-05-2009,0.82,0.877,0.105,0.577,-3.196,0.0499,138.072,1,0,0.03,4,58,1085644
Mangi Lal Darzi,Shakuntala Joshi|Master Alauddin,/artist/shakuntala-joshi|/artist/master-alauddin-12,03:01,Rajasthani,12-07-2010,0.69,0.62,0.397,0.29,-2.553,0.0109,122.018,0,8,0.09,4,53,4257058
Dhola Mat Pio Daru,Chunni Jaipuri,/artist/chunni-jaipuri-3,03:07,Rajasthani,09-12-2015,0.84,0.732,0.129,0.916,-7.788,0,170,0,4,0.04,4,60,6239448
Jeejo Beimani Kar Gyo Re,Babulal Rai|Dhira Ghosh,/artist/babulal-rai|/artist/dhira-ghosh,02:36,Rajasthani,01-09-2003,0.46,0.72,0.852,0.41,-4.466,0.041,162.027,0,10,0.0503,4,26,4040291
Main Thare Nahin Reoonli,Babulal Rai|Dhira Ghosh,/artist/babulal-rai|/artist/dhira-ghosh,02:58,Rajasthani,07-09-2018,0.78,0.406,0.754,0.772,-2.609,0.0611,146.068,1,0,0.01,4,95,8552580
Mati Bolo Aada Teda Bol,Kushal Barath|Sathi,/artist/kushal-barath|/artist/sathi,01:50,Rajasthani,08-05-2009,0.32,0.73,0.833,0.06,-13.255,0.025,124.859,1,10,0.095,4,68,6563729
Saram Kar Mat Ban,Mohan Singh Itawa,/artist/mohan-singh-itawa,02:48,Rajasthani,08-02-2006,0.22,0.385,0.477,0.444,-11.975,0.0108,145.079,1,2,0.048,4,53,5730420
Sahar Mein Dango Ho Gayo,Anupama Deshpande,/artist/anupama-deshpande,05:00,Rajasthani,06-06-2005,0.09,0.35,0.431,0.06,-13.315,0.08,146.593,1,0,0.01,4,65,223890
He Marwar Ko Chhailo,Chunni Jaipuri,/artist/chunni-jaipuri-3,03:02,Rajasthani,01-01-2003,0.45,0.695,0.085,0.607,-2.673,0.05,184.986,1,11,0.087,4,53,10644036
Thanai Halriyo Sunaau (Sad),Anuradha Paudwal,/artist/anuradha-paudwal-2,02:22,Rajasthani,03-07-2018,0.91,0.96,0.614,0.45,-2.959,0.0849,130.198,1,2,0.0656,4,90,2256999
Matvali Gujri,Tejkaran Rao,/artist/tejkaran-rao,02:35,Rajasthani,01-04-2012,0.73,0.946,0.764,0.519,-2.291,0.03,149.864,0,4,0.0508,4,65,6045189
Chhappar Purana,Aruna Rathore|Kamla Goel|Sheela Vyas|Fateh Kumar Vyas,/artist/aruna-rathore|/artist/kamla-goel|/artist/sheela-vyas|/artist/fateh-kumar-vyas,03:02,Rajasthani,05-12-2008,0.55,0.64,0.765,0.74,-3.418,0.08,169.948,0,2,0.09,4,83,2759132
Baaga Mein Baaje Jangi Dhol,Kushal Barath|Sathi,/artist/kushal-barath|/artist/sathi,02:45,Rajasthani,10-11-2010,0.12,0.997,0.616,0.385,-12.555,0.02,155.996,1,10,0.1,4,52,2512377
Savaniya Rer Teej,Aarti Mukherji,/artist/aarti-mukherji,03:01,Rajasthani,04-03-2017,0.55,0.84,0.853,0.16,-3.192,0.06,129.984,1,2,0.078,4,45,6574318
Om Namo Arihantan,Shri Bhawar Chaudhari|Chorus,/artist/shri-bhawar-chaudhari|/artist/chorus,03:51,Rajasthani,09-09-2011,0.5,0.502,0.174,0.68,-6.732,0.0109,173.566,1,7,0.08,4,54,1381066
Ji Toda Ra Dhol Ghuray,Kushal Barath|Sathi,/artist/kushal-barath|/artist/sathi,02:39,Rajasthani,03-11-2012,0.46,0.64,0.885,0.36,-2.807,0.069,148.028,0,1,0.05,4,29,9717650
Umrao Thari Majlis Pyari Lage,Ila Arun,/artist/ila-arun,04:34,Rajasthani,06-01-2003,0.87,0.625,0.23,0.747,-7.006,0.0224,161.905,0,6,0.007,4,76,5365424
Thathera Chhota Lal,Tejkaran Rao,/artist/tejkaran-rao,02:04,Rajasthani,11-06-2014,0.16,0.74,0.243,0.03,-8.013,0.0524,147.922,0,1,0.006,4,86,4707892
Balam Chhoto So,Kamla Goel,/artist/kamla-goel,03:06,Rajasthani,10-03-2018,0.26,0.324,0.033,0.552,-10.465,0.09,161.634,0,8,0.0238,4,29,3050359
Meri Aa Gayo Raat Atariya Mein,Jahoor Master,/artist/jahoor-master,07:00,Rajasthani,06-01-2014,0.71,0.9,0.718,0.15,-10.915,0.042,110.038,1,2,0.096,4,79,934072
Koi Jake Runecha Bas Itna Mera Yeh Sandesa Kah Dena,Moolchand Maroo,/artist/moolchand-maroo-10,06:23,Rajasthani,05-04-2003,0.02,0.062,0.74,0.168,-3.651,0.024,163.803,1,5,0.0309,4,90,7418894
Dhaniya Bina Re Helo Kun Saanbhsi,Moolchand Maroo,/artist/moolchand-maroo-14,04:39,Rajasthani,02-12-2014,0.51,0,0.591,0.55,-7.683,0.0224,148.298,1,2,0.079,4,48,4215881
Mohabbat Ki Bhooki Re,Chunni Jaipuri|Bhairav Prasad Kathak,/artist/chunni-jaipuri-3|/artist/bhairav-prasad-kathak,02:43,Rajasthani,05-08-2011,0.54,0.475,0.598,0.63,-12.197,0.0179,166.713,0,5,0.0403,4,89,737722
Ghodi Kare Ji Aaka Ji Jaaka,Kushal Barath|Sathi,/artist/kushal-barath|/artist/sathi,02:15,Rajasthani,10-08-2003,0,0.75,0.663,0.5,-2.019,0.093,163.71,1,8,0.04,4,35,524612
Dekhe Mahara Balma,Saraswati Devi Dhandra,/artist/saraswati-devi-dhandra-4,03:24,Rajasthani,02-04-2003,0.49,0.388,0.649,0.419,-6.869,0.02,181.398,1,6,0.1,4,57,1192091
Chhori Pyaro Balam Chooto,Master Kesarilal Gandharv,/artist/master-kesarilal-gandharv,02:53,Rajasthani,05-04-2019,0.53,0.42,0.926,0.19,-3.737,0.036,170.016,1,4,0.017,4,38,1008494
Pardesi Babu Ek Baar,Chunni Jaipuri,/artist/chunni-jaipuri-3,02:50,Rajasthani,01-01-2005,0.27,0.207,0.794,0.37,-6.583,0.044,124.032,1,4,0.05,4,64,6028300
Lehariye Ra Nav Sau Rupiya,Alka Yagnik|A. K. Vyas,/artist/alka-yagnik|/artist/a-k-vyas,05:35,Rajasthani,03-04-2002,0.68,0.11,0.174,0.22,-12.271,0.098,105.743,0,6,0.08,4,84,5617736
Balakadi Panihaari,Shilpi Mathur,/artist/shilpi-mathur,07:20,Rajasthani,07-01-2022,0.52,0.5,0.158,0.527,-9.828,0.09,127.949,1,1,0.0513,4,44,5504697
Hanske Batlale Pyaree,Ikram Rajasthani,/artist/ikram-rajasthani,02:28,Rajasthani,03-03-2017,0.05,0.81,0.712,0.97,-5.829,0.067,194.073,0,1,0.007,4,85,11311267
Dagalh Phorh Bhartar,Rehana Mirza,/artist/rehana-mirza,02:36,Rajasthani,01-06-2005,0.36,0.604,0.193,0.997,-7.56,0.0921,161.084,1,8,0.07,4,97,11342450
Mehndi Maarwadi Ranchi Re,Chandrani Mukherjee|Uttara Kelkar,/artist/chandrani-mukherjee|/artist/uttara-kelkar,04:48,Rajasthani,11-07-2018,0.92,0.85,0.893,0.18,-5.689,0.1,133.044,0,7,0.02,4,35,9940687
Mhare Kanch Ko Banglo,Alka Yagnik,/artist/alka-yagnik,04:51,Rajasthani,12-04-2022,0.39,0.433,0.908,0.38,-4.674,0.05,206.256,0,5,0.053,4,33,8175091
Talriya Magria Re,Kaluram Prajapati,/artist/kaluram-prajapati,05:57,Rajasthani,03-11-2010,0.66,0.13,0.379,0.99,-2.348,0.1,175.074,0,5,0.08,4,72,1733065
Chang Ro Ghameed Goonjai,Suresh Wadkar|Sadhana Sargam,/artist/suresh-wadkar|/artist/sadhana-sargam-1,05:30,Rajasthani,04-11-2006,0.21,0.033,0.01,0.874,-12.916,0.04,135.011,0,11,0.05,4,57,484214
Jeero,Kaluram Prajapati,/artist/kaluram-prajapati,02:40,Rajasthani,09-08-2022,0.92,0.26,0.615,0.31,-11.409,0.0959,169.985,0,5,0.0438,4,63,8145977
Papiho Boliyo Re,Badruddin Malawat|Kamla Goel,/artist/badruddin-malawat|/artist/kamla-goel,03:18,Rajasthani,04-02-2008,0.75,0.755,0.212,0.24,-13.111,0.0461,109.911,0,1,0.0641,4,96,638214
Amba Paaka Ne Aamli,Kushal Barath|Sathi,/artist/kushal-barath|/artist/sathi,02:05,Rajasthani,05-10-2003,0.08,0.38,0.698,0.33,-7.766,0.04,158,0,1,0.0784,4,28,6082406
Barsi Re Barsi Birkha,Suresh Wadkar|Anuradha Paudwal,/artist/suresh-wadkar|/artist/anuradha-paudwal-2,06:25,Rajasthani,12-07-2007,0.13,0.784,0.258,0.214,-3.073,0.06,186.938,0,4,0.0309,4,71,1753969
Feshan Hela Deti Aawe Re,Master Alauddin|Rehana Mirza,/artist/master-alauddin-5|/artist/rehana-mirza,02:32,Rajasthani,10-08-2004,0.58,0.82,0.691,0.67,-11.052,0.05,144.956,0,11,0.0186,4,89,8964571
Mat Piyo Mhara Chhail Tambakudi,Om Pawar|Pt. Shivram Krishna,/artist/om-pawar|/artist/pt-shivram-krishna,03:20,Rajasthani,10-05-2006,0.04,0.383,0.83,0.906,-12.012,0.063,147.045,0,5,0.052,4,49,9856416
Thari Mahari Kaiyaan,Mahendra Kapoor,/artist/mahendra-kapoor,06:37,Rajasthani,03-11-2007,0.56,0.35,0.54,0.76,-9.195,0.04,163.998,1,2,0.09,4,75,1078819
Mhainmhara Jaithji,Ramila Gahlot|Pushpa Gahlot,/artist/ramila-gahlot|/artist/pushpa-gahlot,04:00,Rajasthani,05-07-2006,0.11,0.177,0.628,0.001,-9.596,0.085,147.066,1,0,0.029,4,43,6238301
Jorji Chopawal,Mali Chhawarlal Gahlot|Devendra Dev|Bhanwar Lal Nimaaj,/artist/mali-chhawarlal-gahlot|/artist/devendra-dev|/artist/bhanwar-lal-nimaaj,05:00,Rajasthani,07-06-2020,0.15,0.17,0.676,0.98,-7.362,0.091,126.083,0,11,0.1,4,83,9703572
Mana Godiyan Le Lo Chhail,Chhoti Bano Sikarwali,/artist/chhoti-bano-sikarwali,03:42,Rajasthani,04-12-2023,0.26,0.673,0.735,0.858,-5.786,0.025,199.935,1,9,0.08,4,32,5400786
Main Biraha Ri Mari,Jayshri Shivram,/artist/jayshri-shivram,05:18,Rajasthani,04-02-2010,0.74,0.69,0.602,0.41,-7.056,0,167.958,0,8,0.05,4,46,8394368
Varsa Mhara Gudla Baadal,Kushal Barath|Sathi,/artist/kushal-barath|/artist/sathi,01:09,Rajasthani,08-08-2006,0.13,0.7,0.534,0.636,-11.807,0.037,140.495,1,4,0.05,4,74,1046059
Devar Ji Aai Holi Aai,Mahendra Kapoor|Sulakshana Pandit,/artist/mahendra-kapoor|/artist/sulakshana-pandit,04:01,Rajasthani,06-03-2018,0.41,0.6,0.369,0.32,-7.749,0.0163,155.843,1,9,0.1,4,86,2477904
Mahari Gori Badi Nirali,Chandra Prakash Parihar,/artist/chandra-prakash-parihar,04:37,Rajasthani,05-11-2004,0.04,0.556,0.691,0.862,-7.38,0.04,160.114,1,5,0.049,4,56,9737451
Bharlou Re Dhola,Kaluram Prajapati,/artist/kaluram-prajapati,04:09,Rajasthani,12-02-2021,0.81,0.73,0.319,0.72,-11.986,0.082,199.896,0,6,0.0865,4,100,5518409
Chhamak Chhallo Naam,Kaluram Prajapati,/artist/kaluram-prajapati,04:01,Rajasthani,01-08-2001,0.56,0.082,0.358,0.023,-2.273,0.097,132.025,1,9,0.01,4,89,1329453
Banno Hamari Anmol,Salamat Hussain,/artist/salamat-hussain,04:30,Rajasthani,05-01-2012,0.32,0.74,0.375,0.25,-12.15,0.08,179.47,0,7,0.0256,4,66,2927497
Mharo Rang Rangilo,Shobha Gurtu,/artist/shobha-gurtu,04:04,Rajasthani,02-03-2004,0.4,0.705,0.559,0.377,-12.318,0.06,181.13,0,9,0.056,4,86,8267181
Satoliya,Ila Arun,/artist/ila-arun,04:17,Rajasthani,06-01-2021,0.04,0.51,0.798,0.62,-8.744,0.025,152.625,1,3,0.016,4,45,7560111
Tharon Mehlan Men Jhagro,Rajkanya Harsh|Pramod Mathur,/artist/rajkanya-harsh|/artist/pramod-mathur,02:55,Rajasthani,09-06-2002,0.43,0.517,0.083,0.271,-13.436,0.05,178.114,1,8,0.06,4,98,9246802
Main To Nakhrali Naar Bikaner Ki,Dilraj Kaur,/artist/dilraj-kaur,05:07,Rajasthani,01-10-2004,0.74,0.23,0.882,0.28,-9.41,0.0125,116.047,0,0,0.0215,4,59,8187420
Gujar Ki,Rehana Mirza,/artist/rehana-mirza,05:13,Rajasthani,08-04-2008,0.23,0.211,0.548,0.344,-6.288,0.04,199.045,0,3,0.1,4,36,9245377
Kanooda Thari Re Mhane Yaad Satave,Moolchand Maroo,/artist/moolchand-maroo-13,04:28,Rajasthani,07-08-2000,0.99,0.61,0.876,0.23,-8.764,0.087,187.887,1,7,0.09,4,46,10278308
Rail Gaadi Aayi,Om Pawar|Pt. Shivram Krishna,/artist/om-pawar|/artist/pt-shivram-krishna,03:18,Rajasthani,12-10-2004,0.9,0.118,0.763,0.155,-4.792,0.0865,160.013,1,5,0.0264,4,63,9830218
Bichorio,Shakuntala Joshi,/artist/shakuntala-joshi,02:49,Rajasthani,03-11-2003,0.01,0.54,0.873,0.49,-8.227,0.02,107.005,0,0,0.088,4,33,1355636
Are Maigusaro Savere Savere,Malika Pukhraj,/artist/malika-pukhraj,03:21,Rajasthani,07-04-2016,0.51,0.616,0.98,0.94,-8.539,0.04,198.232,0,10,0.002,4,92,9739459
Mane Godiyan,Chhoti Bano Sikarwali,/artist/chhoti-bano-sikarwali,03:45,Rajasthani,04-07-2022,0.02,0.68,0.942,0.49,-2.778,0.05,190.048,1,1,0.0434,4,48,3026086
Rupidi Pachho De,Kaluram Prajapati,/artist/kaluram-prajapati,04:44,Rajasthani,02-03-2017,0.9,0.259,0.84,0.621,-2.164,0.0422,199.994,1,6,0.09,4,33,7511785
Jhula Pada Kadam Ki Daar,Aarchanarajim Wale,/artist/aarchanarajim-wale,05:06,Rajasthani,05-04-2010,0.04,0.11,0.141,0.46,-4.544,0.0946,176.686,0,1,0.0549,4,65,11250453
Dekhe Mahara,Saraswati Devi Dhandra,/artist/saraswati-devi-dhandra-2,03:25,Rajasthani,11-06-2017,0.99,0.633,0.304,0.348,-13.896,0.093,183.958,1,9,0.0155,4,40,5474559
Lado Bhaut Batko,Om Pawar|Pt. Shivram Krishna,/artist/om-pawar|/artist/pt-shivram-krishna,03:09,Rajasthani,10-12-2020,0.86,0.68,0.095,0.84,-11.584,0.03,125.017,1,6,0.01,4,31,1243754
Jawai Ji Paona,dayal pawar,/artist/dayal-pawar,03:17,Rajasthani,05-01-2018,0.17,0.657,0.617,0.481,-7.302,0.09,134.028,0,1,0.0597,4,27,7290994
Byahan Mhari Ghano Nakhrali,Tejkaran Rao|Badruddin|Chunni Jaipuri|Urmila Khanna,/artist/tejkaran-rao|/artist/badruddin|/artist/chunni-jaipuri-3|/artist/urmila-khanna,03:33,Rajasthani,10-08-2001,0.31,0.69,0.668,0.98,-10.954,0.0464,184.008,1,6,0.08,4,90,53268
Tu To A Ghar A Var Maange,Kushal Barath|Sathi,/artist/kushal-barath|/artist/sathi,01:29,Rajasthani,02-05-2011,0.89,0.513,0.894,0.659,-10.44,0.059,208.206,0,5,0.013,4,29,5929948
Kuladi Kori Hai,Shakuntala Joshi,/artist/shakuntala-joshi,05:32,Rajasthani,03-10-2004,0.77,0.17,0.943,0.99,-8.205,0.07,124.037,0,4,0.091,4,43,1507303
Sagar Pani Ne Jadon Sa,Chunni Jaipuri,/artist/chunni-jaipuri-3,02:39,Rajasthani,04-10-2023,0.61,0.421,0.817,0.557,-12.516,0.0098,154.309,1,2,0.09,4,85,1572823
Jad Ray Bar Bando Kaakad Aayo,Kushal Barath|Sathi,/artist/kushal-barath|/artist/sathi,04:49,Rajasthani,06-12-2010,0.38,0.67,0.838,0.74,-9.554,0.0641,127.036,1,9,0.039,4,85,1210202
Maharo Gorband Lcomarho,Allah Jilai Bai,/artist/allah-jilai-bai,10:34,Rajasthani,03-02-2020,0.69,0.792,0.01,0.518,-2.47,0.0887,108.979,1,2,0.067,4,63,7945486
Gujar Ki Deve Chhe Data,Rehana Mirza,/artist/rehana-mirza,05:01,Rajasthani,04-01-2011,0.59,0.29,0.915,0.97,-6.192,0.0639,115.027,1,1,0.009,4,53,10520213
Halo Saheliya Aapa Bheranjire,Kushal Barath|Sathi,/artist/kushal-barath|/artist/sathi,01:36,Rajasthani,02-04-2022,0.85,0.073,0.473,0.989,-11.215,0.038,124.074,1,11,0.08,4,47,214016
Chaali Chaali Sonal Bai Saasriye,Asha Bhosle|Saathi,/artist/asha-bhosle-1|/artist/saathi,08:42,Rajasthani,05-04-2012,0.67,0.9,0.756,0.64,-4.04,0.055,110.047,1,9,0.051,4,98,4981406
Rudo Batvo Re,Kaluram Prajapati,/artist/kaluram-prajapati,03:17,Rajasthani,07-08-2007,0.79,0.042,0.513,0.035,-5.444,0.0213,160.057,0,0,0.01,4,76,6284352
The To Piyo Sadarudi,Rehana Mirza,/artist/rehana-mirza,03:47,Rajasthani,03-03-2022,0.55,0.67,0.733,0.67,-4.178,0.0052,160.055,1,2,0.027,4,55,4386603
Kagaliya Gero Gero Bole Ni Re,Mamta Singh,/artist/mamta-singh,03:34,Rajasthani,02-07-2003,0.99,0.151,0.825,0.778,-12.072,0.0392,175.025,0,11,0.04,4,36,1786102
Tane Nanek Karoon Ke Moti,Aarti Mukherji|Jatin Pandit,/artist/aarti-mukherji|/artist/jatin-pandit,02:25,Rajasthani,11-02-2006,0.17,0.6,0.253,0.53,-13.424,0.0829,133.428,0,1,0.022,4,85,3474712
Moriyo Bolyo,Shakuntala Joshi,/artist/shakuntala-joshi,04:26,Rajasthani,11-03-2007,0.4,0.997,0.268,0.033,-11.883,0.0222,106.973,0,4,0.098,4,91,6316011
Bajrio Tharo Khichro,Rajkanya Harsh|chandra shekhar kalla|Pramod Mathur,/artist/rajkanya-harsh|/artist/chandra-shekhar-kalla|/artist/pramod-mathur,02:21,Rajasthani,06-04-2014,0.33,0.14,0.701,0.6,-2.02,0,128.092,1,7,0.0598,4,57,1114864
Paniro Barsaade Mhari Mat Rai,Saraswati Devi|Gopal Bohra,/artist/saraswati-devi|/artist/gopal-bohra,07:00,Rajasthani,03-04-2003,0.26,0.974,0.215,0.722,-10.493,0.06,180.026,1,4,0.009,4,30,4494358
Suno Chandaji Simandhar Parmatam Pase Javjo,Shri Bhawar Chaudhari|Chorus,/artist/shri-bhawar-chaudhari|/artist/chorus,08:38,Rajasthani,02-07-2016,0.44,0.92,0.549,0.41,-9.996,0.073,134.879,1,9,0.01,4,55,9181758
Mahari Gori,Chandra Prakash Parihar,/artist/chandra-prakash-parihar,04:39,Rajasthani,09-01-2010,0.99,0.376,0.242,0.378,-2.394,0.038,187.13,0,5,0.055,4,36,4735418
Shri Ram Runicha Wale Meri Arji Sun Lena,Moolchand Maroo,/artist/moolchand-maroo-11,04:59,Rajasthani,02-02-2011,0.92,0.49,0.731,0.42,-6.507,0.037,162.002,1,2,0.06,4,53,110328
Sanjh Paryan Dhola Ghar Aajyo,Papiha,/artist/papiha,02:31,Rajasthani,09-01-2022,0.9,0.377,0.259,0.412,-7.005,0.0732,130.039,1,10,0.082,4,73,8192013
O Ji O Bhartar Ji,Hemlata|O. Vyas,/artist/hemlata|/artist/o-vyas-1,04:43,Rajasthani,06-01-2021,0.15,0.4,0.891,0.79,-4.047,0.06,183.825,0,11,0.0283,4,82,5052809
Tharo Joba Ro Rukhar,Suresh Wadkar|Alka Yagnik,/artist/suresh-wadkar|/artist/alka-yagnik,05:00,Rajasthani,07-09-2002,0.62,0.335,0.73,0.415,-3.324,0.08,158.081,1,3,0.025,4,31,9109726
Chand Chadhyo Gignar,Mamta Singh,/artist/mamta-singh,04:13,Rajasthani,04-08-2012,0.31,0.09,0.004,0.37,-10.145,0.1,170.092,1,2,0.008,4,69,4301606
Aaja Mhara Balma,Shakuntala Joshi,/artist/shakuntala-joshi,02:02,Rajasthani,08-01-2009,0.06,0.253,0.497,0.557,-10.394,0.09,155.977,0,9,0.0857,4,90,10419956
Mataji Ri Laadli,Hamid Khan,/artist/hamid-khan,03:13,Rajasthani,03-12-2011,0.92,0.29,0.926,0.78,-7.779,0.069,139.767,1,5,0.0412,4,27,11058298
The To Le Chalo Jijaji,Rehana Mirza,/artist/rehana-mirza,03:49,Rajasthani,06-10-2012,0.06,0.825,0.568,0.89,-4.5,0.04,129.991,1,5,0.093,4,90,7270279
Moriya Dije Re Sandeso,Asha Bhosle,/artist/asha-bhosle-1,06:07,Rajasthani,09-04-2011,0.22,0.71,0.221,0.68,-2.57,0.042,148.026,0,11,0.096,4,62,312268
Jhoothanian Jhoothanian Gori,Rajkanya Harsh|chandra shekhar kalla,/artist/rajkanya-harsh|/artist/chandra-shekhar-kalla,02:35,Rajasthani,04-06-2019,0.74,0.728,0.808,0.362,-11.247,0.0425,139.941,0,5,0.097,4,60,213746
Roorho Bathuo Re,Kaluram Prajapati,/artist/kaluram-prajapati,02:42,Rajasthani,08-07-2020,0.28,0.45,0.857,0.45,-4.317,0.0115,124.168,0,0,0.0652,4,71,10593614
Kanhaiya Mose Karo Na,Aarchanarajim Wale|Madhvi Pendharkar|Archana Saxena,/artist/aarchanarajim-wale|/artist/madhvi-pendharkar|/artist/archana-saxena,03:20,Rajasthani,10-10-2022,0.74,0.172,0.542,0.644,-12.499,0.011,184.056,0,10,0.0728,4,30,2046569
Gyarsi Gulab Chali Joda Soon,Master Kesarilal Gandharv,/artist/master-kesarilal-gandharv,03:01,Rajasthani,10-12-2022,0.81,0.8,0.495,0.79,-5.376,0.056,159.968,1,4,0.0516,4,65,9204149
Om Jai Ajmal Lala,Moolchand Maroo|Shashi Gautam,/artist/moolchand-maroo-8|/artist/shashi-gautam-2,03:59,Rajasthani,08-08-2019,0.69,0.077,0.512,0.555,-13.666,0.0287,152.033,1,8,0.006,4,61,7434790
Ram Dhaniyo,Kamla Thakur,/artist/kamla-thakur,02:02,Rajasthani,02-06-2010,0.55,0.92,0.758,0.65,-11.828,0.0879,168.202,1,3,0.01,4,97,7892945
Umrao Thari Surat Pyari,Vijay Lakshmi Jain,/artist/vijay-lakshmi-jain,07:49,Rajasthani,12-10-2014,0.77,0.602,0.794,0.792,-11.166,0.05,138.118,1,3,0.0635,4,33,9502452
Aaja Ri Chhori Aaja,Suresh Wadkar|Anuradha Paudwal,/artist/suresh-wadkar|/artist/anuradha-paudwal-2,05:40,Rajasthani,12-11-2003,0.51,0.67,0.841,0.73,-5.428,0.068,188.215,1,8,0.0891,4,55,7864811
Hindo Tu Hindo,Chandrani Mukherjee|Jaspal Singh,/artist/chandrani-mukherjee|/artist/jaspal-singh,07:36,Rajasthani,09-05-2021,0.3,0.12,0.219,0.081,-10.785,0.058,153.106,1,3,0.0349,4,81,1172052
Ambey Maa,Alka Yagnik,/artist/alka-yagnik,07:45,Rajasthani,12-06-2013,0.61,0.59,0.999,0.57,-10.25,0.04,109.966,1,5,0.036,4,28,7581869
Chhaachh Biloun,Ila Arun,/artist/ila-arun,06:06,Rajasthani,01-10-2007,0.76,0.8,0.617,0.561,-7.142,0.0509,165.054,0,11,0.06,4,47,1570259
Chhail Bhanwar Ghar Aayo,Shakuntala Joshi,/artist/shakuntala-joshi,03:37,Rajasthani,07-10-2018,0.33,0.01,0.521,0.25,-13.66,0.0528,145.076,1,8,0.05,4,46,7560757
Bhar Lyaoon Re Dhola,Rajkanya Harsh,/artist/rajkanya-harsh,02:40,Rajasthani,06-08-2015,0.78,0.77,0.841,0.048,-8.708,0.074,199.982,0,5,0.04,4,72,2240132
Runjhuniyo Le,Alka Yagnik|Pukhraj Purohit,/artist/alka-yagnik|/artist/pukhraj-purohit,07:11,Rajasthani,07-10-2007,0.49,0.65,0.482,0.28,-5.954,0.0692,106.023,1,11,0.0376,4,40,10000295
Baba Ramdeo Ji Ri Mahima,Mahendra Kapoor,/artist/mahendra-kapoor,06:27,Rajasthani,02-02-2007,0.52,0.57,0.813,0.634,-6.839,0.071,184.998,0,4,0.007,4,34,3079978
Mero Man Ram He Ram Rate Re,Archana Saksena,/artist/archana-saksena,03:13,Rajasthani,05-02-2003,0.72,0.53,0.431,0.03,-6.289,0.093,184.994,0,1,0.0214,4,85,7919711
Ud Ud Re Mhara Kala Kagla,Mamta Singh,/artist/mamta-singh,05:07,Rajasthani,04-04-2006,0.13,0.826,0.064,0.663,-13.807,0.0366,200.05,1,2,0.025,4,28,8042557
Gori Ne Rangay Dayoni,Bhawana Lonkar,/artist/bhawana-lonkar,05:58,Rajasthani,05-08-2016,0.58,0.79,0.002,0.95,-12.413,0.096,187.986,0,0,0.066,4,28,5539492
Thari Bole Jai Jaikar Gogapeer Ji,Mahendra Kapoor|Saathi,/artist/mahendra-kapoor|/artist/saathi,05:28,Rajasthani,07-06-2012,0.42,0.874,0.169,0.075,-10.961,0.09,188.018,0,7,0.0625,4,35,5510039
Aavo Re Jinvarji Aavo,Shri Bhawar Chaudhari|Chorus,/artist/shri-bhawar-chaudhari|/artist/chorus,12:23,Rajasthani,11-08-2012,0.29,0.16,0.546,0.11,-8.102,0.09,145.099,1,7,0.0781,4,81,9464680
Jobaniye Ra Satrah Nakhra,Alka Yagnik|Pukhraj Purohit,/artist/alka-yagnik|/artist/pukhraj-purohit,03:40,Rajasthani,04-10-2013,0.99,0.832,0.667,0.306,-9.807,0.0803,151.985,1,8,0.0374,4,31,6483971
Maathe Ooper Matki Gori Re Kamar Lachka Khave,A.K. Vyas,/artist/ak-vyas,05:00,Rajasthani,01-09-2018,0.86,0.06,0.14,0.01,-12.439,0.0047,169.103,0,6,0.0699,4,98,8810491
