song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Vighnahar Tu Ozaricha,Prabhakar Karekar|Uttara Kelkar|Ravindra Sathe|Rajna Joglekar,/artist/prabhakar-karekar|/artist/uttara-kelkar|/artist/ravindra-sathe|/artist/rajna-joglekar,05:26,Marathi,09-09-2021,0.99,0.374,0.022,0.821,-5.009,0.08,147.993,1,9,0.057,4,25,3326643
Umatali Ramachi Paule,Janaki Iyer,/artist/janaki-iyer,02:56,Marathi,07-07-2009,0.01,0.51,0.138,0.688,-12.814,0.093,143.995,0,11,0.082,4,69,4756888
Shriram Bola,Milind Shinde,/artist/milind-shinde,05:13,Marathi,10-12-2008,0.09,0.364,0.439,0.495,-2.065,0.01,145.053,0,7,0.081,4,30,5083911
Chhappanachi Vijayadashmi,Krishna Shinde,/artist/krishna-shinde,03:55,Marathi,03-01-2000,0.91,0.45,0.601,0.587,-10.508,0.03,137.984,1,9,0.079,4,100,7885341
Bhannat Ranvara,Suresh Wadkar|Uttara Kelkar,/artist/suresh-wadkar|/artist/uttara-kelkar,05:15,Marathi,01-04-2009,0.52,0.471,0.218,0.42,-10.149,0.03,147.983,0,9,0.0175,4,59,4511403
San Gauri Ganpaticha Aala,Pralhad Shinde,/artist/pralhad-shinde-1,06:41,Marathi,11-04-2017,0.28,0.24,0.764,0.077,-12.964,0.0105,145.009,1,7,0.04,4,79,3694579
Yaa Re Naacho,Pandit jitendra Abhisheki,/artist/pandit-jitendra-abhisheki-1,06:35,Marathi,05-02-2015,0.98,0.797,0.384,0.548,-3.529,0.0415,137.989,1,1,0.052,4,92,2867230
Devar Mazya Yelkot Jaimalhar,Usha Mangeshkar|Jaywant Kulkarni,/artist/usha-mangeshkar-2|/artist/jaywant-kukarni,03:37,Marathi,06-04-2012,0.63,0.13,0.407,0.496,-13.504,0.052,139.993,1,0,0.081,4,30,6557945
Aadhar Jeeva,Joytsna Mohile,/artist/joytsna-mohile,03:21,Marathi,05-04-2019,0.3,0.836,0.721,0.63,-12.271,0.077,137.974,0,1,0.01,4,46,6028591
Kamrechi Lachak Dolyati Chamak,Jaywant Kulkarni|Usha Mangeshkar,/artist/jaywant-kukarni|/artist/usha-mangeshkar-2,03:25,Marathi,12-11-2016,0.04,0.62,0.047,0.032,-2.83,0.06,137.001,1,7,0.0841,4,86,5976127
Teenavar Saha Chhattis Aakda,Mohammed Salamat,/artist/mohammed-salamat,04:37,Marathi,02-07-2011,0.18,0.209,0.744,0.889,-3.908,0.0218,149.992,0,5,0.09,4,98,4901191
A Tol Tujha Saavar Ga Pori,Suresh Wadkar|Uttara Kelkar,/artist/suresh-wadkar|/artist/uttara-kelkar,04:24,Marathi,07-02-2008,0.27,0.39,0.92,0.035,-8.267,0.05,149.986,0,10,0.0562,4,80,10480464
Bhang Wata Re,Mohammed Salamat,/artist/mohammed-salamat,03:31,Marathi,01-04-2018,0.75,0.545,0.999,0.01,-3.484,0.037,152,1,8,0.0548,4,51,1246484
Yashwant Ho Jaywant Ho,Sudhir Phadke,/artist/sudhir-phadke,03:12,Marathi,08-05-2006,0.97,0.93,0.98,0.009,-10.835,0.0386,136.013,0,5,0.021,4,31,2451191
Pardeshi Sajan Ghari Aale,Janaki Iyer,/artist/janaki-iyer,03:15,Marathi,12-12-2013,0.62,0.879,0.258,0.53,-3.399,0.0378,144.004,1,8,0.011,4,68,1531900
Preeticha Zul Zul Paani,Usha Mangeshkar|Shailender Singh,/artist/usha-mangeshkar-2|/artist/shailender-singh,03:17,Marathi,12-01-2019,0.59,0.01,0.781,0.255,-4.299,0.0174,142.014,0,3,0,4,37,6785929
Deva Hunaman Bacha Bacha,Anuradha Paudwal,/artist/anuradha-paudwal-2,04:05,Marathi,11-06-2005,0.42,0.168,0.221,0.138,-9.99,0.039,145.035,1,2,0.01,4,74,8138050
Tuzyamanat Konitari Lapala Ga,Manik Varma,/artist/manik-varma,03:34,Marathi,04-02-2013,0.59,0.6,0.818,0.261,-12.166,0.07,145,0,6,0.0765,4,99,8893765
Jai Jai Maharashtra Majha,Kunda Bokil,/artist/kunda-bokil,03:22,Marathi,11-02-2007,0.09,0.1,0.761,0.635,-3.685,0,144.992,1,2,0.1,4,29,3439931
Aata Rahilo Mee Jarasa Jarasa,Suresh Wadkar,/artist/suresh-wadkar,04:00,Marathi,11-07-2020,0.54,0.41,0.528,0.852,-13.228,0.08,150.068,1,1,0.03,4,45,10691136
Kuthun Kela Polis Navra,Lavani Samragyi|Sulochana Chavan,/artist/lavani-samragyi|/artist/sulochana-chavan,05:00,Marathi,05-08-2012,0.68,0.711,0.952,0.643,-2.432,0.06,150.089,1,7,0.0187,4,82,432685
Uth Pandurang Aata,Sudhir Phadle,/artist/sudhir-phadle-59,03:37,Marathi,04-01-2002,0.6,0.05,0.891,0.407,-12.543,0.003,146.025,0,10,0.06,4,32,3499108
Nirgunache Bheti Aalo Sagunasange,Ramdas Kamat,/artist/ramdas-kamat,05:06,Marathi,11-02-2004,0.9,0.17,0.471,0.286,-12.76,0.026,146.007,0,6,0.02,4,73,2379677
Lagna Lagale Maze,Sulochana Chavan,/artist/sulochana-chavan,04:27,Marathi,10-04-2023,0.83,0.19,0.433,0.986,-4.597,0.08,145.01,0,11,0.07,4,75,8185975
Ratricha Moka Dila Ho Dhoka,Usha Mangeshkar,/artist/usha-mangeshkar-2,06:01,Marathi,07-05-2008,0.87,0.258,0.342,0.072,-11.609,0.041,137.997,1,2,0.003,4,69,9374089
Number Fifty Four,Manna Dey|Pramila Datar,/artist/manna-dey|/artist/pramila-datar,03:16,Marathi,02-02-2020,0.28,0.2,0.542,0.691,-11.254,0.0233,138.02,0,6,0.06,4,59,1559620
Kunacha Khara An Kunacha Khota,Ranjana Shinde,/artist/ranjana-shinde,03:08,Marathi,09-03-2008,0.02,0.361,0.533,0.115,-3.121,0.083,145.995,1,7,0.08,4,37,9277613
Aaj Preetila Pankh He,Asha Bhosle|Sudhir Phadle,/artist/asha-bhosle-1|/artist/sudhir-phadle-40,03:51,Marathi,04-03-2006,0.61,0.74,0.39,0.819,-12.874,0.0034,140.017,0,11,0.0931,4,40,2310140
Ooie Sajan,Asha Bhosle,/artist/asha-bhosle-1,03:44,Marathi,02-08-2006,0.17,0.048,0.301,0.219,-13.133,0.0669,145.995,0,6,0.1,4,69,1730222
Jaidev Jaidev Jai Vakratunda,Jaywant Kulkarni|Sharad Jambhekar|Uttara Kelkar,/artist/jaywant-kukarni|/artist/sharad-jambhekar|/artist/uttara-kelkar,02:32,Marathi,01-02-2016,0.29,0.34,0.254,0.742,-6.259,0.0683,142.009,1,0,0.089,4,57,7659300
Dnyanrasachya Dnyaneshane Rachilee Dnyaneshwari,Anant Chiplekar,/artist/anant-chiplekar,04:31,Marathi,12-10-2016,0.5,0.333,0.653,0.279,-2.983,0.029,140.001,0,11,0.0348,4,83,1408467
Divya Divyanchi Jyot,Asha Bhosle,/artist/asha-bhosle-1,03:03,Marathi,08-05-2005,0.94,0.23,0.644,0.875,-13.376,0.065,142.007,1,7,0.03,4,93,10664848
Swakul Tarak Suta,Manik Varma,/artist/manik-varma,03:12,Marathi,09-07-2007,0.68,0.483,0.023,0.084,-12.341,0.0092,135.003,0,6,0.01,4,37,11392987
Hridayi Jaga Too Anuraga,Lata Mangeshkar,/artist/lata-mangeshkar,03:23,Marathi,04-12-2004,0.72,0.28,0.378,0.062,-9.608,0.061,145.994,0,6,0.04,4,77,4749405
Dhakta Bhartiya Aamhee Powada,Priya Jamkhedkar|Shahir Chu Bharadkar,/artist/priya-jamkhedkar|/artist/shahir-chu-bharadkar-1,03:43,Marathi,09-10-2003,0.17,0.183,0.687,0.3,-5.259,0.057,144.999,1,2,0.02,4,38,3317305
Tinagya Tinagyanchi Ghunghar Bandhun,Asha Bhosle,/artist/asha-bhosle-1,03:33,Marathi,12-03-2015,0.49,0.93,0.592,0.221,-6.652,0.05,138.022,0,5,0.0121,4,71,4500130
Aarti Santoshimatechi,Arun Ingle|Shubhalaxmi|Chorus,/artist/arun-ingle|/artist/shubhalaxmi|/artist/chorus,04:47,Marathi,03-01-2015,0.7,0.209,0.478,0.69,-13.469,0.07,137.007,1,2,0.0426,4,82,3298133
Je Hote Have,Asha Bhosle,/artist/asha-bhosle-1,03:01,Marathi,05-01-2022,0.64,0.35,0.293,0.476,-4.384,0.0468,145.019,0,11,0.0854,4,58,6549192
Karite Puja Mi Gautamachi,Vaman Kardak,/artist/vaman-kardak,05:55,Marathi,11-10-2019,0.7,0.105,0.633,0.315,-13.847,0.099,145.03,0,8,0.046,4,70,459960
Ratrabhar Gheun Pyala,Suresh Wadkar,/artist/suresh-wadkar,07:39,Marathi,03-02-2011,0.71,0.3,0.532,0.386,-4.711,0.01,144.003,0,1,0.08,4,35,1363050
Gulabi Gaal,Uday Upadhay,/artist/uday-upadhay,06:00,Marathi,09-02-2009,0.76,0.346,0.411,0.758,-7.001,0.0031,141,1,8,0.083,4,48,2337848
Ha Daivagaticha Phera,Ravindra Sathe,/artist/ravindra-sathe,03:26,Marathi,08-11-2011,0.43,0.48,0.117,0.826,-9.559,0,143.001,1,2,0.06,4,57,727642
Janam Sarthaki,Ajit Kadkade,/artist/ajit-kadkade,07:23,Marathi,10-01-2018,0.81,0.776,0.484,0.904,-4.176,0.097,139.001,1,2,0.02,4,56,6709814
Hari Mero Jeevan Pran Aadhar,Pt. Ram Marathe,/artist/pt-ram-marathe-2,03:02,Marathi,08-04-2013,0.79,0.03,0.223,0.011,-4.746,0.0761,145.01,1,7,0.0401,4,31,5968781
Kaalya Aaichi Lekar Aamhi,Shahir Nivruti Pawar|Chorus,/artist/shahir-nivruti-pawar|/artist/chorus,06:01,Marathi,04-09-2006,0.79,0.5,0.309,0.693,-4.273,0.0695,148.025,1,11,0.063,4,69,2383164
Ladki Shakuntala,Sudhir Phadke,/artist/sudhir-phadke,03:31,Marathi,04-10-2008,0.2,0.33,0.463,0.761,-8.763,0.0673,137.975,1,1,0.0335,4,83,7954452
Phulala Sajira Sansar Phulala,Asha Bhosle,/artist/asha-bhosle-1,03:01,Marathi,12-10-2007,0.43,0.458,0.062,0.748,-8.089,0.03,145.009,1,7,0.08,4,55,9195512
Lavili Thand Uti Valyachi,Dr. Vasantrao Deshpande,/artist/dr-vasantrao-deshpande-1,04:04,Marathi,03-08-2002,0.68,0.26,0.767,0.539,-8.847,0.092,145.001,1,0,0.05,4,68,2154641
O Baba O Baba O Baba,Utra Kelkarsaathi,/artist/utra-kelkarsaathi,05:39,Marathi,01-10-2015,0.79,0.68,0.25,0.022,-7.709,0.071,137.034,1,0,0.03,4,82,6220714
Java Navin Popat Ha,Usha Mangeshkar|Anand Shinde,/artist/usha-mangeshkar-2|/artist/anand-shinde,07:16,Marathi,11-04-2004,0.84,0.08,0.128,0.698,-10.327,0.06,138.014,1,7,0.067,4,93,8124326
Shegavila Chala Gajanan Samadhist Jahla,Kamlakar Tapasvi,/artist/kamlakar-tapasvi,07:47,Marathi,01-02-2018,0.37,0.48,0.576,0.899,-6.281,0.1,144.013,0,11,0.0167,4,29,4312597
Aaj Tujhya Ya Pirteen R Mee Jhol Yedi,Suresh Bhosle|Kavita Krishnamurthy,/artist/suresh-bhosle|/artist/kavita-subramaniam,04:25,Marathi,04-02-2020,0.55,0.99,0.707,0.227,-9.823,0.07,152.016,0,11,0.0588,4,35,6316331
Hi Shirdi Dwaravati,Anuradha Paudwal,/artist/anuradha-paudwal-2,05:02,Marathi,07-04-2008,0.99,0.242,0.714,0.245,-5.489,0.05,143.007,1,8,0.0068,4,34,2390986
Radhadhar Tu Krushna Kanhaiyaa,Meera Narayangaonkar,/artist/meera-narayangaonkar,04:03,Marathi,06-04-2005,0.56,0.12,0.775,0.367,-7.655,0.09,147.981,1,0,0.0616,4,95,2561173
Ashi Eka Satichi Thor Punnyai,Anuradha Paudwal,/artist/anuradha-paudwal-2,07:19,Marathi,11-08-2000,0.6,0.62,0.808,0.056,-5.379,0.07,138.014,1,7,0.0729,4,75,5325525
Premachi Hi Tiv Tiv Karshi Asa,Arun Ingle|Suhasini,/artist/arun-ingle|/artist/suhasini,06:00,Marathi,05-09-2018,0.19,0.65,0.592,0.584,-9.704,0.04,145.014,0,6,0.0116,4,57,3620409
Manili Aapuli,Dr. Vasantrao Deshpande,/artist/dr-vasantrao-deshpande-1,06:52,Marathi,05-01-2009,0.36,0.729,0.692,0.273,-3.047,0.09,151.007,1,7,0.09,4,88,1491374
Sukh Shantiche Jeevan Jao,Pralhad Shinde,/artist/pralhad-shinde-1,06:19,Marathi,10-01-2011,0.73,0.65,0.955,0.947,-12.066,0.05,142.003,1,7,0.0571,4,54,1088960
Kashi Baay Kashi,Anand Shinde,/artist/anand-shinde,05:29,Marathi,02-09-2019,0.02,0.152,0.86,0.564,-7.905,0.057,149.981,0,6,0,4,55,7720917
Ala Watet Nagoba Aadwa,Usha Mangeshkar,/artist/usha-mangeshkar-2,04:34,Marathi,04-12-2013,0.67,0.8,0.667,0.904,-7.183,0.072,149.031,1,1,0.01,4,79,5495471
Desh Hich Mata,Krishna Kalle,/artist/krishna-kalle,03:15,Marathi,05-11-2010,0.53,0.565,0.002,0.719,-9.478,0.07,138.012,0,1,0.07,4,26,8462436
Mumbaichi Kelevali,Usha Mangeshkar,/artist/usha-mangeshkar-2,03:16,Marathi,01-05-2009,0.91,0.62,0.932,0.729,-10.84,0.03,139.968,0,11,0.05,4,57,4466202
Aali Diwali Aali Diwali,Lata Mangeshkar,/artist/lata-mangeshkar,03:24,Marathi,01-08-2007,0.71,0.665,0.886,0.52,-12.72,0.017,142.015,0,10,0.0513,4,69,2609634
Udhlit Ye Ranga,Suresh Wadkar,/artist/suresh-wadkar,05:00,Marathi,09-12-2019,0.07,0.03,0.746,0.338,-13.555,0,144.995,1,0,0.0886,4,64,3281851
Taji Hi Masali,Shahir Vitthal Umap|Chorus,/artist/shahir-vitthal-umap|/artist/chorus,04:56,Marathi,04-01-2003,0.9,0.472,0.315,0.828,-5.333,0.1,138.004,0,11,0.0222,4,68,5286571
Ude Ude Ga Aai,Usha Mangeshkar,/artist/usha-mangeshkar-2,03:22,Marathi,09-08-2005,0.68,0.63,0.432,0.494,-8.039,0.09,143.994,1,11,0.0922,4,41,10738973
Tujhi Kripa Taari Ya Jagaa,Ajit Kadkade,/artist/ajit-kadkade,06:09,Marathi,05-12-2007,0.28,0.538,0.995,0.367,-7.791,0.0999,140.024,0,11,0.02,4,78,4151851
Umalali Ek Navi Bhawna,Sudhir Phadke|Suman Kalyanpur,/artist/sudhir-phadke|/artist/suman-kalyanpur,03:19,Marathi,07-01-2004,0.65,0.45,0.203,0.333,-9.681,0.0962,148.025,1,0,0.094,4,56,9096512
Haulaiche Sanala,Jayshree Belsare,/artist/jayshree-belsare,04:44,Marathi,07-02-2020,0.09,0.413,0.861,0.03,-8.731,0.0616,138.013,0,9,0.03,4,91,9635343
Man Ka Bolavite Punha Tya Divsana,Ravindra Sathe,/artist/ravindra-sathe,04:29,Marathi,10-02-2017,0.89,0.68,0.931,0.217,-11.632,0.026,145.008,1,6,0.0875,4,71,8788486
Natha Tujhi Mee Jahale,Asha Bhosle,/artist/asha-bhosle-1,03:17,Marathi,05-07-2019,0.15,0.353,0.418,0.911,-7.26,0.04,146.01,0,5,0.04,4,74,4693088
Ek Phulale Phool - Asha Bhosle,Asha Bhosle,/artist/asha-bhosle-1,03:34,Marathi,12-01-2023,0.2,0.17,0.521,0.729,-12.143,0.022,145.011,0,6,0.05,4,28,6540174
Kiti Panduranga Vahu,Jyotsna Mohile,/artist/jyotsna-mohile,03:33,Marathi,05-01-2010,0.04,0.971,0.69,0.247,-9.133,0.006,138.038,0,6,0.016,4,96,3367435
Sukhi Theva Deva Tyana,Bakul Pandit|Rani Varma,/artist/bakul-pandit|/artist/rani-varma,03:28,Marathi,04-09-2010,0.69,0.42,0.602,0.793,-3.729,0.0406,145.99,1,1,0.1,4,34,5174155
Gav Asa Ni Manasa Ashi,Jaywant Kulkarni|Ravindra Sathe,/artist/jaywant-kukarni|/artist/ravindra-sathe,03:17,Marathi,09-06-2013,0.73,0.253,0.83,0.28,-10.565,0.031,145.033,1,7,0.02,4,58,1695368
Shanshay Ka Mani Aala,Meenakshi,/artist/meenakshi,03:23,Marathi,09-09-2009,0.43,0.88,0.07,0.965,-11.961,0.05,144.011,1,7,0.099,4,75,7413691
Paahtosi Kaay Aataa,Kishori Amonkar,/artist/kishori-amonkar,04:05,Marathi,12-06-2009,0.4,0.113,0.175,0.11,-2.91,0.06,143.018,0,5,0.059,4,51,3736630
Ratihun Sundar Madanachi,Prasad Sawkar,/artist/prasad-sawkar,03:16,Marathi,05-01-2020,0.56,0.22,0.375,0.553,-3.841,0,138.015,0,10,0.08,4,76,6674896
Tujhi Seva Ganraya,Bhupendra|Chorus,/artist/bhupendra|/artist/chorus,07:08,Marathi,06-07-2021,0.02,0.912,0.654,0.866,-6.068,0.0923,139.998,0,11,0.061,4,43,5016088
Ek Hota Undirmama,Aditya|Anuradha Paudwal,/artist/aditya|/artist/anuradha-paudwal-2,05:00,Marathi,11-09-2007,0.88,0.85,0.425,0.985,-6.988,0.07,137,1,2,0.038,4,89,630683
Paravashta Paash Daive,Master Dinanath Mangeshkar,/artist/master-dinanath-mangeshkar,03:07,Marathi,05-03-2006,0.3,0.64,0.671,0.882,-11.066,0.09,140.026,1,1,0.02,4,31,1748
Saathi Ili,Uttara Kelkar,/artist/uttara-kelkar,07:00,Marathi,04-05-2009,0.9,0.94,0.349,0.084,-11.895,0.02,146.039,0,6,0.07,4,80,8639305
Kamapurta Mama,Sudhir Phadke|Krishna Kalle,/artist/sudhir-phadke|/artist/krishna-kalle,03:28,Marathi,03-08-2009,0.29,0.425,0.432,0.898,-4.615,0.009,144.005,1,11,0.081,4,73,5864890
Buddhmay Desh Hoil,Kisan Kharat,/artist/kisan-kharat,04:22,Marathi,08-04-2011,0.88,0.47,0.505,0.857,-11.37,0.05,137.987,0,5,0.0301,4,72,7467380
Dhany Dhany Ho(Aarti),Ajit Kadkade,/artist/ajit-kadkade,03:30,Marathi,11-01-2001,0.33,0.146,0.924,0.932,-8.158,0.078,135.999,1,8,0.06,4,56,10299282
Tee Yete Anik Jate,Shahir Pandurang Vanmali,/artist/shahir-pandurang-vanmali,05:35,Marathi,05-04-2005,0.13,0.29,0.635,0.548,-9.761,0.0165,145,1,7,0.045,4,49,10885484
Aho Raya Naka Raat,Asha Bhosle,/artist/asha-bhosle-1,03:12,Marathi,03-07-2010,0.32,0.394,0.628,0.537,-9.603,0,147.99,0,10,0.05,4,100,896980
Holay Satvachi Idhi Lagnacha,Shahir Damodar Vitavkar,/artist/shahir-damodar-vitavkar,04:03,Marathi,02-09-2019,0.56,0.98,0.855,0.307,-4.305,0.098,136.024,1,7,0.0152,4,73,8366751
Aala Vasant Rutu Aala,Asha Bhosle,/artist/asha-bhosle-1,03:38,Marathi,02-01-2011,0.3,0.188,0.161,0.597,-6.764,0.0119,142.009,1,7,0.07,4,27,6303517
Krishna Tujha Bole Kaisa - Duet,Asha Bhosle|Sudhir Phadke,/artist/asha-bhosle-1|/artist/sudhir-phadke,03:27,Marathi,09-09-2018,0.12,0.7,0.625,0.191,-8.636,0.041,137.007,0,11,0.04,4,82,2207883
Daar Ughad Baya Daar Ughad,Shahir Piraji Sarnaik,/artist/shahir-piraji-sarnaik,03:46,Marathi,06-04-2010,0.47,0.336,0.013,0.232,-2.893,0.0229,145.027,1,7,0.035,4,57,6440103
Bandh Othani Nighala,Ravindra Sathe,/artist/ravindra-sathe,03:08,Marathi,06-05-2016,0.27,0.27,0.286,0.115,-7.531,0.048,136.006,0,1,0.06,4,28,3132769
Budham Sharnam Gachhami,Shravan Yashwante,/artist/shravan-yashwante,03:18,Marathi,02-05-2019,0.13,0.028,0.53,0.732,-8.767,0.099,138.746,1,2,0.0258,4,53,480854
Ki Aho Rama,Rekha Jha|Vaidehi Thakur,/artist/rekha-jha|/artist/vaidehi-thakur,02:57,Marathi,10-05-2016,0.22,0.47,0.642,0.411,-7.235,0.062,145.988,1,8,0.0394,4,36,5039231
Soor Gele Door Aata,Sudhir Phadle,/artist/sudhir-phadle-61,03:22,Marathi,05-03-2011,0.69,0.602,0.547,0.089,-2.415,0.09,152.034,0,5,0.06,4,74,3706777
Karil Jeevachi Payghadi,Vaman Kardak,/artist/vaman-kardak,08:46,Marathi,08-07-2010,0.41,0.54,0.662,0.743,-6.225,0.08,144.997,1,6,0.06,4,94,10114909
Runujhunu Runujhunu Re Bhramara-Sant Gyaneshwar,Prabhakar Karekar,/artist/prabhakar-karekar,04:00,Marathi,11-08-2000,0.73,0.018,0.306,0.369,-12.518,0.05,145.007,1,9,0,4,75,5641213
Dhammacha Palana,Krishna Shinde,/artist/krishna-shinde,03:59,Marathi,07-07-2017,0.07,0.29,0.375,0.519,-10.129,0.08,141.991,1,2,0.05,4,46,4585887
Ga Re Kokila Ga,Asha Bhosle,/artist/asha-bhosle-1,03:35,Marathi,03-01-2002,0.85,0.809,0.541,0.591,-4.904,0.061,146.989,1,9,0.0631,4,29,9610542
Majvari Tayanche Prem Khare,Meenakshi,/artist/meenakshi,03:18,Marathi,11-06-2003,0.12,0.17,0.794,0.417,-5.978,0.0174,145.997,0,4,0.09,4,67,6011132
Shaket Mala Ka,Arun Ingle,/artist/arun-ingle,05:25,Marathi,07-01-2013,0.66,0.732,0.862,0.314,-11.291,0.04,149.962,1,11,0.099,4,55,2507652
Sangu Kashi Ga Manachi,Manik Varma,/artist/manik-varma,03:18,Marathi,02-02-2023,0.62,0.5,0.571,0.669,-11.007,0.053,141.009,0,6,0.002,4,94,3846391
Dalimbi Mee Dalimbi,Asha Bhosle,/artist/asha-bhosle-1,03:21,Marathi,01-07-2008,0.29,0.967,0.822,0.229,-5.923,0.09,144.995,0,5,0.083,4,99,681030
Aarti Dyanaraja,Ajit Kadkade,/artist/ajit-kadkade,01:28,Marathi,09-09-2016,0.81,0.89,0.103,0.64,-10.929,0.0782,140.019,0,6,0.06,4,25,4357954
Nayane Lajvit,Pt. Kumar Gandharva,/artist/pt-kumar-gandharva-1,06:56,Marathi,09-09-2022,0.38,0.45,0.14,0.833,-5.387,0.0789,142.006,0,11,0.096,4,100,6864804
Vimladhar Nikati,Rishikesh Bodas,/artist/rishikesh-bodas,03:00,Marathi,08-05-2005,0.72,0.2,0.124,0.03,-8.011,0.09,138.004,0,6,0.0401,4,74,4747083
Kutryachi,Ram Laxman,/artist/ram-laxman,07:04,Marathi,05-07-2010,0.35,0.775,0.531,0.771,-5.248,0.007,139.989,0,6,0.059,4,33,2674446
Popat Udtoy Tanatana,Parshuram Taaywaade,/artist/parshuram-taaywaade,05:00,Marathi,10-10-2022,0.06,0.51,0.759,0.998,-13.804,0.0597,146.991,0,5,0.03,4,51,9513437
Bola Amrit Bola,Jyotsna Bhole,/artist/jyotsna-bhole,06:17,Marathi,12-12-2022,0.52,0.163,0.718,0.547,-7.877,0.0994,145.998,1,1,0.062,4,35,1734739
Shabd Shabd Julavuni,Suman Kalyanpur,/artist/suman-kalyanpur,03:17,Marathi,12-06-2018,0.86,0.31,0.375,0.17,-5.706,0.095,144.014,1,1,0.024,4,44,852282
Deh Dehache Mandir,Udayraj Godbole,/artist/udayraj-godbole,03:18,Marathi,06-01-2020,0.43,0.125,0.457,0.585,-3.394,0.05,138.002,1,6,0.068,4,49,313276
He Karunakara Eshwara,Ramdas Kamat,/artist/ramdas-kamat,03:19,Marathi,10-11-2017,0.35,0.43,0.672,0.731,-10.816,0.02,146.979,1,7,0.075,4,50,5448537
Kavli Kaakdi Todu Nako,Uttara Kelkar,/artist/uttara-kelkar,04:00,Marathi,07-07-2022,0.18,0.565,0.086,0.009,-11.11,0.097,139.984,0,6,0.048,4,59,3628859
Shree Shankrachi Aarti,Arun Ingle|Shubhalaxmi|Chorus,/artist/arun-ingle|/artist/shubhalaxmi|/artist/chorus,02:05,Marathi,06-04-2009,0.32,0.84,0.165,0.688,-4.779,0.0885,140.006,1,1,0.04,4,61,2291152
Ang Ang Tav Anang - Drsuman Mate,Dr. Suman Mate,/artist/dr-suman-mate-1,03:01,Marathi,01-03-2014,0.02,0.747,0.309,0.699,-4.064,0.045,136.003,0,6,0.05,4,55,7088562
Majhi Matul Kanyaka,Sharad Jambhekar,/artist/sharad-jambhekar,03:02,Marathi,04-01-2002,0.32,0.98,0.493,0.103,-10.507,0.1,136.967,1,1,0.0326,4,82,6787334
Avmanita Mee Jhale,Rajani Joshi,/artist/rajani-joshi,03:46,Marathi,01-11-2013,0.64,0.29,0.015,0.095,-7.077,0.098,144.006,1,8,0.025,4,65,7478298
Dhartichya Lekara Re - Sudhir Phadke,Sudhir Phadke,/artist/sudhir-phadke,03:33,Marathi,09-09-2022,0.12,0.55,0.883,0.128,-12.227,0.0837,138.001,0,10,0.0832,4,68,2432354
Kunachya Khandyavar Kunache Oze,Ravindra Sathe,/artist/ravindra-sathe,03:35,Marathi,10-02-2001,0.47,0.214,0.77,0.548,-7.091,0.0215,146.009,0,10,0.076,4,50,3043969
Chandra Hava Ghan Vihin Mala,Ramdas Kamat,/artist/ramdas-kamat,03:19,Marathi,08-09-2000,0.63,0.07,0.126,0.283,-4.351,0.0802,144.995,0,10,0.04,4,54,4838901
Dadla Nako Ga Bai,Party|Shahir Sable,/artist/party|/artist/shahir-sable,04:29,Marathi,01-03-2014,0.17,0.616,0.557,0.825,-7.561,0.028,146.002,1,1,0.0382,4,43,1149767
Hi Bahu Chapal Virangana,Prakash Ghangrekar,/artist/prakash-ghangrekar,03:16,Marathi,05-01-2022,0.7,0.01,0.001,0.432,-6.646,0.038,145.975,1,7,0.071,4,81,3061269
Din Taise Rajani - Commentary,Asha Bhosle,/artist/asha-bhosle-1,05:02,Marathi,09-05-2013,0.06,0.805,0.827,0.95,-13.597,0.074,144.989,1,7,0.073,4,31,8923497
Dhik Tula Dhik Mala,Ravindra Sathe,/artist/ravindra-sathe,02:43,Marathi,11-12-2004,0.6,0.72,0.375,0.861,-7.65,0.056,144.991,1,0,0.008,4,45,3040229
Rupaye Hote Sola,Sulochana Chavan,/artist/sulochana-chavan,08:44,Marathi,12-05-2016,0.09,0.679,0.866,0.069,-8.611,0.07,144.995,1,7,0.079,4,86,5432528
Mi Jagastav Lakhada,Suresh Wadkar,/artist/suresh-wadkar,07:56,Marathi,07-02-2019,0.81,0.35,0.366,0.934,-3.441,0.0097,139.988,1,7,0.1,4,82,10480046
Krapurgaura Gaurishankra,Arun Ingle|Shubhalaxmi|Chorus,/artist/arun-ingle|/artist/shubhalaxmi|/artist/chorus,03:57,Marathi,11-09-2006,0.36,0.672,0.146,0.769,-8.521,0.08,147.012,0,10,0.1,4,48,7378195
Duniya Majha Diwani Ashi Mee Naar Sundar,Asha Bhosle|Suresh Wadkar,/artist/asha-bhosle-1|/artist/suresh-wadkar,06:46,Marathi,04-12-2019,0.45,0.13,0.101,0.268,-3.668,0.08,150.018,1,1,0.032,4,79,3347427
Aandhalyala Paisa De Data - Sudhir Phadke And,Sudhir Phadke,/artist/sudhir-phadke,03:37,Marathi,12-04-2023,0.12,0.948,0.056,0.788,-4.978,0.037,140.013,1,7,0.09,4,54,6093024
Aina Dupari,Asha Bhosle,/artist/asha-bhosle-1,03:23,Marathi,09-02-2009,0.91,0.71,0.675,0.427,-6.145,0.0956,138.002,1,1,0.047,4,94,1401282
Sohala Pahila Pandharicha,Pralhad Shinde,/artist/pralhad-shinde-1,07:53,Marathi,08-08-2019,0.37,0.449,0.35,0.355,-10.004,0.0138,146.004,0,1,0.06,4,60,1782019
