song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Kat Hi Gayi Judai Bhi,Parvez Mehdi|Sulakshana Pandit,/artist/parvez-mehdi|/artist/sulakshana-pandit,06:23,Urdu,05-03-2016,0.12,0.68,0.051,0.864,-4.307,0.068,120.1,1,1,0.07,4,39,7216908
Marva - Teen Taal,Asad Amanat Ali Khan|Ustad Hamid Ali Khan,/artist/asad-amanat-ali-khan|/artist/ustad-hamid-ali-khan,07:03,Urdu,11-07-2012,0.68,0.43,0.3,0.98,-8.622,0.004,149.974,1,8,0.1,4,29,1078369
"Data Mere Jholi Bhar (From ""Mojeza"")",Masood Rana|Salim Raza,/artist/masood-rana|/artist/salim-raza,06:51,Urdu,01-03-2017,0.97,0.169,0.033,0.032,-5.996,0.06,117.952,1,11,0.08,4,82,1994697
Shudh Kalyan - Teen Taal,Roshan Ara Begum,/artist/roshan-ara-begum,05:09,Urdu,04-06-2011,0.41,0.96,0.3,0.06,-7.499,0.09,126.974,0,11,0.04,4,42,5304015
Thumak Thumak Gori,Zubaida Khanum,/artist/zubaida-khanum,03:17,Urdu,01-12-2010,0.69,0.818,0.14,0.57,-9.906,0.02,207.95,1,1,0.07,4,93,6830511
Tere Bheege Badan Ki,Mehdi Hassan,/artist/mehdi-hassan,04:33,Urdu,10-11-2010,0.28,0.87,0.1,0.98,-10.532,0.06,121.083,1,7,0.0135,4,92,10540687
Kabhi Tanha Baith Ke (Live),maqbool ahmed sabri,/artist/maqbool-ahmed-sabri,14:30,Urdu,04-12-2022,0.56,0.961,0.677,0.579,-2.124,0.0485,161.024,0,6,0.039,4,60,798481
Nigahen Jhukali Hain,Mehdi Hassan,/artist/mehdi-hassan,06:59,Urdu,02-06-2021,0.19,0.14,0.8,0.8,-2.306,0.0392,112.779,0,6,0.08,4,93,11058267
Judaiyan Menoon Mar Chhodiya,Pervaiz Mehdi,/artist/pervaiz-mehdi,06:43,Urdu,07-01-2009,0.99,0.871,0.921,0.275,-12.104,0.0637,170.018,1,2,0.022,4,58,9962258
Nabiyon Ke Nabi (Peace Be Upon Him),Muzaffar  Warsi,/artist/muzaffar-warsi-1,06:27,Urdu,03-03-2009,0.74,0.71,0.5,0.09,-3.888,0.02,161.981,1,1,0.0043,4,40,8299102
Mera Sab Kuchh Mere Geet Re,Manna Dey,/artist/manna-dey,04:37,Urdu,10-04-2019,0.83,0.195,0.766,0.361,-10.577,0.027,125.984,1,7,0.0081,4,63,282735
Puria Dhanasri -Teen Taal,Asad Amanat Ali Khan|Ustad Hamid Ali Khan,/artist/asad-amanat-ali-khan|/artist/ustad-hamid-ali-khan,05:10,Urdu,11-10-2002,0.21,0.23,0.5,0.79,-2.096,0.023,149.974,1,11,0.0542,4,30,9585281
Main Hoon Sham Ka Raag,Noor Jehan,/artist/noor-jehan,05:16,Urdu,04-05-2009,0.99,0.632,0.399,0.452,-11.107,0.015,164.064,1,8,0.0817,4,43,11287486
Sharab La Sharab La (Live),Munni Begum,/artist/munni-begum,05:47,Urdu,08-11-2019,0.46,0.09,0.4,0.54,-11.717,0.0504,170.033,0,8,0.062,4,39,5074108
End Part,M.Javed|Saima Khalid|Zahida Khan,/artist/mjaved|/artist/saima-khalid|/artist/zahida-khan,01:31,Urdu,03-04-2013,0.16,0.742,0.065,0.13,-12.973,0.06,148.032,0,3,0.078,4,79,7558952
Aaja Aaja Karle Pyar Kehti Hai,Mehnaz,/artist/mehnaz,03:24,Urdu,07-09-2013,0.85,0.14,0.1,0.37,-12.878,0.0008,139.942,1,8,0.033,4,46,10963251
Ji Haan Janab Pee Hai (Live),maqbool ahmed sabri,/artist/maqbool-ahmed-sabri,14:13,Urdu,03-02-2022,0.14,0.251,0.568,0.337,-10.666,0.062,147.942,0,5,0.0005,4,61,10534774
Rah Takat,Ghulam Ali,/artist/ghulam-ali,19:53,Urdu,05-09-2007,0.38,0.83,0.1,0.42,-7.313,0.07,139.947,1,1,0.01,4,76,7338014
Tujhe Pyar Karte Karte,Mehdi Hassan,/artist/mehdi-hassan,03:19,Urdu,03-02-2020,0.36,0.569,0.789,0.816,-6.991,0.0407,139.999,0,11,0.0948,4,26,2740115
Dekha Maine -Chham Chhama Gori Nache,Chhote Yusuf Qawwal,/artist/chhote-yusuf-qawwal,03:12,Urdu,12-07-2021,0.98,0.67,0.8,0.7,-2.774,0.03,201.906,1,2,0.011,4,27,8695279
Raag Barva,Nazakat Ali Khan,/artist/nazakat-ali-khan,24:12:00,Urdu,07-02-2014,0.28,0.33,0.634,0.387,-8.162,0.08,113.078,1,2,0.09,4,50,9720821
Pahchan Par Hai Naaz To Pahchan Jaiye,Kanwal Sindhu,/artist/kanwal-sindhu,03:04,Urdu,06-10-2008,0.2,0.2,0.1,0.61,-12.185,0.099,134.902,1,9,0.066,4,57,7286832
Woh Ke Har Ahad-e-Mohabbat,Mehdi Hassan,/artist/mehdi-hassan,10:27,Urdu,01-05-2008,0.65,0.178,0.324,0.319,-11.87,0.014,116.085,0,6,0.025,4,52,1953938
Pas Aa Kar Koi Dekhe,Alamgir Khan,/artist/alamgir-khan,05:14,Urdu,03-12-2010,0.36,0.15,0,0.02,-7.885,0.039,169.036,0,5,0.04,4,29,6481908
Shudh Sarang-Ek-Taala,Ustad Salamat Ali Khan,/artist/ustad-salamat-ali-khan,04:52,Urdu,10-12-2010,0.3,0.055,0.31,0.209,-10.284,0.019,140.955,1,1,0.1,4,42,2968713
Aaj Kya Hal Hua,M.Kaleem,/artist/mkaleem,03:59,Urdu,06-04-2012,0.26,0.08,0.1,0.57,-13.483,0.0808,150.026,0,4,0.05,4,71,8755611
Dayar-E-Yaar Gaya,Asad Amanat Ali Khan,/artist/asad-amanat-ali-khan,09:47,Urdu,02-03-2010,0.57,0.247,0.401,0.588,-2.303,0.069,157.476,0,2,0.0444,4,30,10640834
Ek Sajda Nasheen (Live),Mehdi Hassan,/artist/mehdi-hassan,11:25,Urdu,03-06-2011,0.52,0.32,0.1,0.29,-11.514,0.0034,111.005,1,0,0.0555,4,47,10220540
Shama Ka Jalna,K. L. Saigal,/artist/klsaigal,03:16,Urdu,05-05-2017,0.85,0.96,0.034,0.028,-5.165,0.073,190.06,1,8,0.068,4,73,6861579
Hamare Naam Se Abad Honge Maikhane,Sudha Malhotra,/artist/sudha-malhotra,03:26,Urdu,12-03-2004,0.83,0.1,0.4,0.06,-9.783,0.0615,153.938,1,1,0.061,4,82,10372828
Dukhwa Main Kaise,Mehdi Hassan,/artist/mehdi-hassan,06:03,Urdu,10-01-2004,0.62,0.737,0.13,0.453,-9.941,0.03,163.909,1,8,0.0878,4,63,6195437
Tilang - Teen Taal,Asad Amanat Ali Khan|Ustad Hamid Ali Khan,/artist/asad-amanat-ali-khan|/artist/ustad-hamid-ali-khan,04:45,Urdu,03-11-2015,0.61,0.28,0.1,0.9,-10.722,0.0609,154.034,1,1,0.06,4,54,1404563
Jo Dil Ne Keh Di,Nayyara Noor,/artist/nayyara-noor-1,04:26,Urdu,02-02-2022,0.63,0.95,0.872,0.703,-8.619,0.07,133.952,1,9,0.0775,4,67,9574442
Sham Ke Sanwale Chehre (Live),Ghulam Ali,/artist/ghulam-ali,14:14,Urdu,02-03-2019,0.85,0.33,0.4,0.94,-12.713,0.06,178.096,0,7,0.0414,4,44,7487062
Raag Malkauns,Ajoy Chakrwarti,/artist/ajoy-chakrwarti,20:28,Urdu,04-07-2020,0.13,0.329,0.384,0.556,-4.712,0.07,150.079,1,8,0.06,4,98,3697141
Aag Lagi Hai Tan Men,Tassawar Khanum,/artist/tassawar-khanum,05:18,Urdu,09-08-2006,0.45,0.93,0.6,0.17,-11.243,0.098,155.004,1,1,0.0228,4,60,7768802
Tumhen Dil Hi Dil Mein,Mehdi Hassan,/artist/mehdi-hassan,06:12,Urdu,06-10-2014,0.82,0.764,0.45,0.785,-13.163,0.0849,160.116,1,2,0.041,4,66,4122730
Ab Aaja Balam,Mehdi Hassan,/artist/mehdi-hassan,04:25,Urdu,01-08-2012,0.27,0.88,0.9,0.27,-9.06,0.0948,159.959,1,9,0.0289,4,72,2290106
Sapna Jo Dekha,Alamgir Khan,/artist/alamgir-khan,04:44,Urdu,08-12-2018,0.99,0.873,0.271,0.521,-9.882,0.0285,164.99,1,1,0.02,4,50,7757009
Too Sada Rahe Salamat,Mehdi Hassan,/artist/mehdi-hassan,05:05,Urdu,10-06-2021,0.86,0.04,0.1,0.07,-7.967,0.02,156.029,0,10,0.086,4,78,1723552
Teri Ulfat Men Sanam,Zubaida Khanum,/artist/zubaida-khanum,03:25,Urdu,03-06-2020,0.74,0.602,0.756,0.194,-2.983,0.026,195.628,1,5,0.085,4,84,10025038
Na Tum Yaad Aate Na Ansoo Nikalte,Pratap Barot,/artist/pratap-barot,04:32,Urdu,11-06-2013,0.74,0.39,0.5,0.34,-6.867,0.0874,163.008,1,1,0.06,4,33,11119127
Ae Dil-e-Zar Bata,Zubaida Khanum,/artist/zubaida-khanum,03:03,Urdu,08-03-2007,0.36,0.104,0.896,0.216,-5.515,0.051,152.018,1,7,0.031,4,42,6377314
Hum Kaise Muskaraen,Sabri Brothers,/artist/sabri-brothers,07:36,Urdu,11-07-2010,0.98,0.11,0.9,0.87,-8.433,0.0312,160.037,1,0,0.006,4,39,4961688
Is Duniya Mein,Sadaf,/artist/sadaf,02:33,Urdu,02-04-2020,0.51,0.367,0.14,0.41,-6.062,0.0459,170.009,1,1,0.075,4,68,6623323
Kabhi Yun Bhi Aa,Satish Babbar,/artist/satish-babbar,05:57,Urdu,09-02-2016,0.03,0.83,0.1,0.5,-12.447,0.053,208.166,0,10,0.058,4,50,8523034
Apni Kahani Yaro Kis Noon,Ghulam Abbas,/artist/ghulam-abbas-1,05:14,Urdu,06-02-2004,0.46,0.698,0.443,0.547,-12.387,0.07,189.922,0,10,0.0273,4,91,7476864
Aaka Meraj Wale,Khurshid Aalam,/artist/khurshid-aalam,07:46,Urdu,12-02-2019,0.36,0.82,0,0.99,-6.204,0.0189,125.029,1,1,0.07,4,25,3674320
Ham Yeh Samajh Kar Aaye,Asad Amanat Ali Khan,/artist/asad-amanat-ali-khan,03:50,Urdu,08-01-2006,0.88,0.023,0.546,0.946,-9.209,0.006,115.053,0,1,0.08,4,43,8859548
Hoton Pe Kabhi Un Ke,Amanat Ali Khan,/artist/amanat-ali-khan,04:24,Urdu,02-08-2011,0.54,0.94,0.7,0.69,-13.446,0.0202,218.082,1,8,0.076,4,98,1132495
Kalavati Tarana - Teen Taal,Roshan Ara Begum,/artist/roshan-ara-begum,05:01,Urdu,06-03-2020,0.46,0.862,0.414,0.577,-8.788,0.041,200.008,0,3,0.06,4,71,6274135
Koi Aise Hansay,Tina Sani,/artist/tina-sani,02:23,Urdu,02-04-2011,0.07,0.34,0.2,0.63,-8.906,0.036,168.08,0,11,0.0231,4,46,3078360
Dil Ki Dunya Men,Noor Jehan,/artist/noor-jehan,04:19,Urdu,08-02-2014,0.3,0.46,0.795,0.857,-4.208,0.0918,145.941,1,1,0.1,4,38,563633
Tera Saaya Jahan Bhi Ho,Nayyara Noor,/artist/nayyara-noor-1,04:06,Urdu,09-10-2010,0.42,0.86,0.1,0.02,-3.04,0.077,159.923,1,1,0.061,4,52,956025
Bada Karam Hai Yeh Mujh Par Abhi,Kanwal Sindhu,/artist/kanwal-sindhu,03:03,Urdu,04-06-2003,0.19,0.424,0.224,0.906,-11.077,0.0706,140.002,1,5,0.06,4,72,5330225
Thumri Peelo,Ghulam Ali,/artist/ghulam-ali,05:07,Urdu,04-02-2020,0.57,0.24,0.8,0.64,-2.948,0.02,201.978,0,7,0.0838,4,64,234998
Qadar Jane Na Harjai Deewana,Nahid Akhtar,/artist/nahid-akhtar,03:26,Urdu,01-07-2020,0.51,0.562,0.982,0.012,-7.16,0.05,140.997,0,11,0.08,4,60,6754002
Yun Na Mil Sakey Hum Se,Mehdi Hassan,/artist/mehdi-hassan,09:32,Urdu,03-04-2014,0.3,0.52,0.1,0.19,-10.714,0.0033,150.148,1,11,0,4,50,6148171
Jalwae Noore Khuda,Fareeda Syed,/artist/fareeda-syed,05:47,Urdu,05-12-2018,0.6,0.752,0.705,0.014,-5.623,0.071,154.026,1,10,0.0776,4,62,9384168
Madina Madina,Shabbir Kumar,/artist/shabbir-kumar,05:06,Urdu,01-04-2014,0.21,0.27,0.7,0.84,-5.234,0.0576,146.004,0,2,0.05,4,87,2871833
Ali Ali Maula Ali,Shabbir Kumar,/artist/shabbir-kumar,04:57,Urdu,01-03-2013,0.5,0.93,0.302,0.862,-7.288,0.085,147.98,0,11,0.06,4,61,5896522
Rang Bhari Mehfil Hai,Nahid Akhtar,/artist/nahid-akhtar,05:11,Urdu,06-09-2021,0.86,0.31,0.9,0.69,-9.321,0.03,140.786,0,2,0.055,4,40,9300116
Donon Jahan Teri,Barkat Ali Khan,/artist/barkat-ali-khan,04:51,Urdu,02-04-2022,0.1,0.5,0.926,0.304,-10.131,0.041,141.02,1,3,0.03,4,68,11274879
Shukriya Hasti Ka,K. L. Saigal,/artist/klsaigal,03:20,Urdu,02-02-2009,0.34,0.39,0.2,0.6,-2.079,0,147.978,0,3,0.05,4,78,8970838
Udtay Lamhon Ne Pehni,Nahid Akhtar,/artist/nahid-akhtar,04:17,Urdu,06-04-2008,0.94,0.331,0.27,0.614,-12.035,0.0983,141.973,1,0,0,4,80,6560927
Mohe Kaisa Jobanwa,Zubaida Khanum,/artist/zubaida-khanum,03:01,Urdu,12-01-2016,0.59,0.39,0.3,0.83,-5.982,0.038,112.007,1,11,0.04,4,30,1413449
Hameer - Ek Taala,Ustad Salamat Ali Khan,/artist/ustad-salamat-ali-khan,03:39,Urdu,10-04-2005,0.02,0.795,0.216,0.241,-13.995,0.07,140.008,1,1,0.0179,4,77,10356025
Zakhme Tanhai Mein,Ghulam Ali,/artist/ghulam-ali,09:41,Urdu,06-05-2008,0.09,0.77,0.2,0.91,-5.813,0.0776,148.869,1,7,0.0531,4,94,10743335
Barson Ke Bad Dekha,Nighat Akbar,/artist/nighat-akbar,05:16,Urdu,04-02-2005,0.92,0.784,0.562,0.056,-9.035,0.0098,140.021,0,9,0.009,4,35,4525203
Naina Re Naina (Live),Farida Khanum,/artist/farida-khanum,08:53,Urdu,07-04-2020,0.74,0.16,0.8,0.98,-12.111,0.0039,139.964,1,7,0.0896,4,32,6847571
Dekhne Ko Hamen Who,Noor Jehan,/artist/noor-jehan,03:24,Urdu,07-02-2021,0.05,0.255,0.317,0.593,-13.655,0.028,134.988,0,7,0.097,4,37,1515841
Zindagi Veeran Hai,Zubaida Khanum,/artist/zubaida-khanum,03:35,Urdu,09-08-2002,0.23,0.73,0.7,0.91,-7.766,0.06,186.054,1,2,0.03,4,47,6200828
Ek Mahal Tha,Runa Laila,/artist/runa-laila,05:24,Urdu,03-03-2004,0.71,0.77,0.654,0.831,-2.24,0.03,137.887,1,8,0.0016,4,65,3933567
Jana Hai Khwaja Ke Duvar,Mohd Shafi Niyazi,/artist/mohd-shafi-niyazi,06:49,Urdu,07-04-2005,0.11,0.62,0.6,0.7,-3.097,0.07,159.998,1,1,0.0614,4,73,6623382
Naubat Baje Tore Angana,Mohd Shafi Niyazi,/artist/mohd-shafi-niyazi,06:46,Urdu,02-01-2021,0.6,0.028,0.596,0.453,-3.061,0,174.03,0,4,0.09,4,98,6984252
Piloo,Sadiq Ali,/artist/sadiq-ali,10:32,Urdu,03-03-2014,0.39,0.73,0.5,0.12,-3.376,0.0822,163.984,1,1,0.06,4,70,2294163
Mere Khilone,Afshan Jafar,/artist/afshan-jafar,02:39,Urdu,08-12-2009,0.33,0.564,0.772,0.144,-4.634,0.0237,199.974,0,8,0.08,4,40,6589087
Tum Men Jo Baat Hai,Safdar Hussain Khan,/artist/safdar-hussain-khan,10:26,Urdu,11-10-2020,0.68,0.38,0.5,0.41,-10.292,0.0823,215.898,0,10,0.037,4,93,2852289
Woh Kamal Husan,Mohd Saddiq Ismail,/artist/mohd-saddiq-ismail,07:48,Urdu,01-02-2015,0.56,0.47,0.064,0.79,-7.352,0.0146,209.934,1,10,0.049,4,97,5080003
Raag Darbari On Sarangi,Usatad Hamid Hussain|Zahid Hussain,/artist/usatad-hamid-hussain|/artist/zahid-hussain,26:05:00,Urdu,12-03-2005,0.05,0.16,0.5,0.69,-2.433,0.0594,219.994,1,1,0.093,4,41,8375055
Pyar Nahin Hai Sur Se,Ustad Amanat Ali khan|Ustad Fateh Ali Khan,/artist/ustad-amanat-ali-khan|/artist/ustad-fateh-ali-khan,04:10,Urdu,02-01-2008,0.66,0.865,0.562,0.403,-9.517,0.044,125.087,0,4,0.096,4,92,7689809
Kaise Kahoon Mein,Zubaida Khanum,/artist/zubaida-khanum,03:29,Urdu,06-08-2016,0.6,0.46,0.1,0.41,-11.701,0.025,130.2,1,10,0.0929,4,81,3352044
Maikhawar Paimane Mangde,Nusrat Fateh Ali Khan,/artist/nusrat-fateh-ali-khan,15:41,Urdu,12-10-2005,0.46,0.292,0.152,0.38,-8.285,0.02,138.017,1,8,0.01,4,53,9435296
Phir Barq Farozan,Faiz,/artist/faiz,02:13,Urdu,02-06-2003,0.04,0.71,0.8,0.97,-12.507,0.0926,150.049,1,6,0.093,4,40,9560762
Gori Tore Naina,Ghulam Ali,/artist/ghulam-ali,09:29,Urdu,09-03-2012,0.52,0.165,0.625,0.129,-11.892,0.06,151.069,0,1,0.036,4,46,4773808
Kaise Kahoon Main,Musarrat Nazir,/artist/musarrat-nazir,03:37,Urdu,09-07-2021,0.66,0.46,0.8,0.39,-10.909,0.04,178.085,0,1,0.08,4,28,10989170
Koi Aaye Koi Jaaye,Sabri Brothers,/artist/sabri-brothers,13:02,Urdu,12-12-2013,0.89,0.232,0.47,0.77,-6.246,0.0945,120.025,0,3,0.0499,4,89,7076721
Badra Le Ja Neer,Runa Laila,/artist/runa-laila,06:21,Urdu,10-02-2008,0.44,0.33,0.7,0.25,-5.992,0.011,144.894,1,8,0.0135,4,40,1760977
Daleel-E-Shaq Meray,Mehdi Hassan,/artist/mehdi-hassan,04:23,Urdu,03-02-2016,0.4,0.139,0.724,0.917,-11.975,0.073,146.023,0,6,0.0505,4,46,8526004
Tilak Kamod,Sadiq Ali,/artist/sadiq-ali,10:00,Urdu,07-04-2014,0.93,0.09,0.9,0.48,-3.404,0.095,130.118,1,10,0.0654,4,55,4693311
"Holy Quran,The Surah 1",Unspecified,/artist/unspecified,00:40,Urdu,10-04-2015,0.92,0.417,0.755,0.204,-10.069,0.0188,135.972,0,5,0.081,4,66,2147376
Awaz Di Hai Tune,Bilqees Khanum,/artist/bilqees-khanum,04:28,Urdu,04-01-2018,0.52,0.44,0.7,0.21,-13.424,0.0338,145.007,1,4,0.08,4,36,9350138
Her Kali Dil Ki,Mohammad Saeed|Others,/artist/mohammad-saeed|/artist/others,07:16,Urdu,12-05-2005,0.19,0.202,0.911,0.327,-11.818,0.08,160.099,1,2,0.078,4,78,269569
Gunkali - Teen Taal,Ustad Salamat Ali Khan,/artist/ustad-salamat-ali-khan,04:26,Urdu,08-04-2004,0.99,0.7,0.3,0.32,-11.17,0.09,140.037,0,0,0.0024,4,76,8758494
Ya Sahabul Jamal,Sabri Brothers,/artist/sabri-brothers,14:24,Urdu,05-02-2003,0.63,0.572,0.649,0.473,-2.975,0.072,149.968,1,1,0.04,4,96,9482691
Rafta Rafta Voh Meri,Mehdi Hassan,/artist/mehdi-hassan,03:45,Urdu,08-12-2003,0.09,0.71,0.2,0.52,-13.381,0.0931,136.938,1,2,0.0536,4,84,10780196
Ishq Mein Woh Hamahami Na Rahi,Kanwal Sindhu,/artist/kanwal-sindhu,03:36,Urdu,08-09-2002,0.92,0.692,0.923,0.348,-12.419,0.047,116.011,0,8,0.016,4,42,11169269
"Mohabbat Karne Walo (From ""Chand Suraj"")",Ghulam Farid Sabri,/artist/ghulam-farid-sabri,06:47,Urdu,12-04-2011,0.2,0.36,0.5,0.75,-9.763,0.02,129.876,1,9,0.01,4,67,1886860
Ramzan Mein Khuda Ke,Shabbir Kumar,/artist/shabbir-kumar,03:46,Urdu,10-02-2001,0.75,0.73,0.397,0.157,-7.883,0.0074,158.946,1,7,0.02,4,47,4106332
Jab Yeh Jane Hazeen,Noor Jehan,/artist/noor-jehan,04:43,Urdu,03-03-2008,0,0.48,0,0.39,-12.979,0.0646,159.98,1,0,0.06,4,32,1766918
Aashiyane Ki Baat,Noor Jehan,/artist/noor-jehan,04:58,Urdu,04-10-2000,0.84,0.146,0.625,0.285,-7.08,0.01,195.534,1,0,0.081,4,32,9442968
Dar Badar Ho Gai,Gul Bahar Bano,/artist/gul-bahar-bano,06:35,Urdu,09-12-2010,0.2,0.59,0,0.2,-3.779,0.07,139.998,0,6,0.071,4,44,5686289
Kabhi Jo,Amanat Ali Khan,/artist/amanat-ali-khan,05:23,Urdu,08-07-2017,0.71,0.74,0.241,0.375,-3.177,0.03,147.965,1,1,0.0795,4,51,8739927
Ishq Ki Chingaryon,Munni Begum,/artist/munni-begum,04:49,Urdu,02-05-2009,0.56,0.84,0,0.99,-4.812,0.037,139.059,1,1,0.078,4,32,3223604
Ya Shafi Alwara,Khursheed Ahmed,/artist/khursheed-ahmed,07:28,Urdu,05-10-2014,0.79,0.932,0.476,0.298,-4.919,0.008,122.021,1,8,0.06,4,59,2228143
Ankh Roti Rahe Dil,Haji Fayyaz Qawwal,/artist/haji-fayyaz-qawwal,07:22,Urdu,03-04-2012,0.77,0.9,0.9,0.23,-9.026,0.0167,184.912,1,6,0.0799,4,44,8274776
"Mukhra Phul Ghulab Da (from  ""Naraaz"" )",Noor Jehan,/artist/noor-jehan,04:37,Urdu,02-07-2023,0.23,0.389,0.438,0.368,-9.763,0.038,173.022,1,5,0.05,4,71,9596041
Sur Sangeet Ki,Noor Jehan,/artist/noor-jehan,04:12,Urdu,05-10-2012,0.76,0.68,0.7,0.08,-7.553,0.036,155.061,1,1,0.026,4,30,4909403
Parah Parah Huwa,Ghulam Ali,/artist/ghulam-ali,08:52,Urdu,02-03-2002,0.14,0.692,0.295,0.482,-6.142,0.05,179.852,1,1,0.0246,4,40,2103636
Chot Khana Dil E Hazeen Na Kahin,Dilraj Kaur|Chorus,/artist/dilraj-kaur|/artist/chorus,03:35,Urdu,03-11-2019,0.87,0.7,0.3,0.99,-2.801,0.09,150.032,1,1,0.06,4,50,527533
Hum Ne Mana Ke,Munni Begum,/artist/munni-begum,07:41,Urdu,11-03-2014,0.31,0.443,0.825,0.12,-10.75,0.04,130.012,1,7,0.0152,4,66,3642548
Koi Mare Ke Jiye,Nahid Akhtar,/artist/nahid-akhtar,03:34,Urdu,06-05-2020,0.28,0.32,0.6,0.74,-6.466,0.03,196.06,0,5,0.047,4,72,7699467
Khair-ul- Bashar Per Lakhon Salam,Khursheed Ahmed,/artist/khursheed-ahmed,08:02,Urdu,04-02-2018,0.53,0.774,0.768,0.668,-11.486,0.0789,140.163,0,0,0.03,4,90,2496383
Paraj - Teen Taal,Ustad Qudratullah Khan,/artist/ustad-qudratullah-khan,03:48,Urdu,06-04-2013,0.92,0.43,0.4,0.69,-6.812,0.05,169.94,1,0,0.06,4,82,3704557
Tera Husn Meri Nigah Mein,Sabri Brothers,/artist/sabri-brothers,29:43:00,Urdu,07-04-2020,0.1,0.219,0.15,0.714,-2.374,0,170.182,1,6,0.0833,4,44,9753196
Jal Bhi Chuke Parwane,Mehdi Hassan,/artist/mehdi-hassan,10:14,Urdu,07-09-2007,0.87,0.53,0.9,0.1,-11.291,0.08,176.798,1,8,0.05,4,53,6447804
Main Hoon Shame,Noor Jehan,/artist/noor-jehan,04:12,Urdu,09-01-2024,0.86,0.006,0.349,0.798,-10.876,0.0829,129.982,1,1,0.06,4,31,1474229
Ya Moinuddin Ajmeri,Khurshid Aalam,/artist/khurshid-aalam,08:47,Urdu,01-05-2019,0.47,0.46,0.3,0.04,-7.503,0.011,114.803,1,8,0.011,4,37,1010618
Khwaja Pir Malik Rehan,Shaheda Khan,/artist/shaheda-khan,04:10,Urdu,01-07-2002,0.7,0.348,0.116,0.29,-3.009,0.083,154.966,0,2,0.05,4,80,10217752
Habloo Babloo,M.Javed|Saima Khalid|Zahida Khan,/artist/mjaved|/artist/saima-khalid|/artist/zahida-khan,01:20,Urdu,01-11-2004,0.59,0.61,0.8,0.44,-5.974,0.01,172.222,0,0,0.03,4,40,3651060
Aankh Se Door,Noor Jehan,/artist/noor-jehan,06:18,Urdu,09-11-2006,0.44,0.234,0.511,0.884,-8.818,0.036,143.049,0,10,0.02,4,35,2163841
Toote Sapne,Pt. Govind Prasad Jaipurwale,/artist/pt-govind-prasad-jaipurwale-1,06:23,Urdu,02-11-2022,0.59,0.94,0.1,0.29,-9.874,0.0684,151.099,1,2,0.065,4,60,3276144
Mohd Ki Dohaai Dega,Mohd Shafi Niyazi,/artist/mohd-shafi-niyazi,06:43,Urdu,08-10-2022,0.46,0.517,0.911,0.662,-13.047,0.085,164.861,1,8,0.06,4,57,10328262
Es Tere Sar Ki Qasam - Part 2,Aziz Miyan Qawwal,/artist/aziz-miyan-qawwal,30:34:00,Urdu,11-08-2020,0.45,0.57,0.2,0.23,-12.666,0.018,143.987,0,10,0.04,4,73,2897045
Ya Ali Ya Ali,Shabbir Kumar,/artist/shabbir-kumar,05:26,Urdu,10-01-2003,0.12,0.253,0.541,0.379,-10.516,0.04,163.968,0,5,0.086,4,55,4854069
Nazara Hai Ajmer Mein,Abdul Hameed Calcattawale,/artist/abdul-hameed-calcattawale,10:37,Urdu,07-10-2012,0.38,0.81,0.7,0.27,-2.77,0.08,120.452,1,1,0.04,4,87,4107812
Mian Ki Malhar - Ek - Taala,Ustad Salamat Ali Khan,/artist/ustad-salamat-ali-khan,06:45,Urdu,11-03-2021,0.17,0.775,0.687,0.332,-8.35,0.09,122.027,0,3,0.085,4,87,4617647
Bhala Hua Kabeera - Part 2,Aziz Miyan Qawwal,/artist/aziz-miyan-qawwal,27:25:00,Urdu,09-12-2016,0.88,0.32,0.6,0.68,-2.893,0.092,165.06,1,0,0.0428,4,62,11321184
Billi Ka Interview,M.Javed|Saima Khalid|Zahida Khan,/artist/mjaved|/artist/saima-khalid|/artist/zahida-khan,03:27,Urdu,12-11-2008,0.52,0,0.826,0.317,-5.577,0.06,160.024,1,9,0.04,4,75,11293144
Jaag Aur Dekh,K. L. Saigal,/artist/klsaigal,03:13,Urdu,02-05-2015,0.55,0.82,0.9,0.98,-2.882,0.042,140.062,1,1,0.0663,4,83,6595222
Humko Jeene Ke Liye,Noor Jehan,/artist/noor-jehan,06:50,Urdu,03-06-2007,0.7,0.732,0.43,0.905,-5.695,0.0631,140.072,1,6,0.031,4,62,329684
Mitti Ke Khilone Babu Leja,Runa Laila,/artist/runa-laila,03:35,Urdu,12-09-2018,0.88,0.49,0.1,0.29,-6.533,0.071,149.981,0,9,0.06,4,100,6801301
Mera Pyar Har Gaya,Zubaida Khanum,/artist/zubaida-khanum,03:16,Urdu,05-03-2000,0.85,0.169,0.236,0.372,-9.003,0.02,141.95,1,2,0.084,4,65,5152484
Mahen Saiyam Hai,Shabbir Kumar,/artist/shabbir-kumar,04:55,Urdu,05-04-2000,0.41,0.78,0.9,0.23,-4.952,0.022,147.398,1,9,0.074,4,71,1304292
Yeh Bhi Toh Kam Nahin,Shankar Dasgupta,/artist/shankar-dasgupta,04:26,Urdu,06-08-2002,0.33,0.2,0.427,0.782,-7.675,0.0731,120.021,0,1,0.07,4,39,4823471
Haji Malang Dulha,Shabbir Kumar,/artist/shabbir-kumar,05:24,Urdu,08-09-2011,0.49,0.06,0,0.87,-4.404,0.05,155.076,0,7,0.012,4,67,3123261
