song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream,instrumentalness,liveliness,valence,predicted_mood
Shudh Kalyan - Teen Taal,Roshan Ara Begum,/artist/roshan-ara-begum,0.0,Urdu,2011-04-06,0.41,0.96,0.3,0.06,-7.499,0.09,126.974,0,11,0.04,4,42,5304015,0,0,0,Sad
More Makhdoom Khwaja,Nusrat Fateh Ali Khan,/artist/nusrat-fateh-ali-khan,0.0,Urdu,2011-04-07,0.74,0.268,0.214,0.343,-6.305,0.01,127.115,1,3,0.0321,4,34,8702091,0,0,0,Sad
Aah Jati Hai Falak Par,Muneeba Sheikh,/artist/muneeba-sheikh,0.0,Urdu,2011-04-07,0.75,0.55,0.1,0.45,-7.015,0.083,208.076,1,1,0.03,4,54,10326136,0,0,0,Sad
"Tan Tope Waron (From ""Naag Mani"")",Noor Jehan,/artist/noor-jehan,0.0,Urdu,2011-04-08,0.82,0.24,0.3,0.86,-4.087,0.013,142.009,1,8,0.007,4,69,4880821,0,0,0,Sad
Mohammad Ki Chatai,Sabri Brothers,/artist/sabri-brothers,0.0,Urdu,2011-04-08,0.27,0.618,0.46,0.135,-11.858,0.09,123.015,1,1,0.009,4,96,1469095,0,0,0,Sad
"Kyun Roye Shehnai (from""Haider Ali"")",Mehnaz,/artist/mehnaz,0.0,Urdu,2011-04-08,0.79,0.85,0.5,0.75,-3.287,0.0865,119.985,0,1,0.0824,4,28,7854532,0,0,0,Sad
Tera Wasaf Kise Karen,Saeed Hashmi,/artist/saeed-hashmi,0.0,Urdu,2011-04-09,0.73,0.88,0.59,0.52,-2.748,0.0093,120.931,0,6,0.02,4,35,2690691,0,0,0,Sad
Raag Khambavati On Alap-Jor-Jhala,Ustad Sharif Khan,/artist/ustad-sharif-khan,0.0,Urdu,2011-05-01,0.0,0.819,0.229,0.459,-13.544,0.04,200.094,1,1,0.0459,4,26,142716,0,0,0,Sad
Badbaan Khulne,tahira syed,/artist/tahira-syed,0.0,Urdu,2011-05-02,0.99,0.99,0.77,0.2,-10.509,0.03,129.016,1,5,0.05,4,52,1583418,0,0,0,Happy
Phool Hi Phool (Live),Mehdi Hassan,/artist/mehdi-hassan,0.0,Urdu,2011-05-02,0.26,0.82,0.4,0.76,-13.322,0.069,119.985,0,2,0.03,4,40,7791987,0,0,0,Sad
Wadiyan Mera Daman (Male),Mohammed Rafi,/artist/mohammad-rafi,0.0,Urdu,2011-05-03,0.1,0.5,0.0,0.06,-4.81,0.0817,128.066,0,0,0.0749,4,48,5187607,0,0,0,Sad
"Saathi Koi Aisa Miley (from ""Parakh"")",A.Nayyar|Mehnaz,/artist/anayyar|/artist/mehnaz,0.0,Urdu,2011-05-04,0.28,0.4,0.7,0.78,-9.646,0.0637,129.855,1,8,0.096,4,32,10853355,0,0,0,Happy
Tu Apni Awaz Mein Gum (Live),Ghulam Ali,/artist/ghulam-ali,0.0,Urdu,2011-05-05,0.74,0.234,0.049,0.458,-5.392,0.071,122.369,1,1,0.01,4,72,3439341,0,0,0,Sad
Sitarkhani On Tabla,Ustad Talib Hussain,/artist/ustad-talib-hussain,0.0,Urdu,2011-05-06,0.87,0.178,0.19,0.67,-9.225,0.0552,140.058,1,2,0.015,4,93,9238126,0,0,0,Sad
Be Taalluq,Mehdi Hassan,/artist/mehdi-hassan,0.0,Urdu,2011-05-07,0.42,0.61,0.4,0.96,-3.866,0.06,161.026,0,2,0.04,4,69,8620687,0,0,0,Sad
Aaj Tumhen,Afshaan|Alamgir Khan,/artist/afshaan|/artist/alamgir-khan,0.0,Urdu,2011-05-08,0.08,0.3,0.2,0.57,-3.146,0.098,210.014,0,2,0.078,4,48,10061146,0,0,0,Sad
Jab Bhi Tanhai Mein Ghabrake,Chitra Singh,/artist/chitra-singh,0.0,Urdu,2011-05-09,0.04,0.37,0.4,0.47,-8.137,0.09,121.829,1,7,0.09,4,78,5278773,0,0,0,Sad
Keh Dena,Alamgir Khan,/artist/alamgir-khan,0.0,Urdu,2011-05-10,0.34,0.81,0.8,0.67,-7.449,0.035,115.039,0,9,0.07,4,44,6507345,0,0,0,Sad
Deewaron Se Sar Takrana Deewano Ka Kaam Yahi Hai,Vani Jairam|Chorus,/artist/vani-jayaram|/artist/chorus,0.0,Urdu,2011-05-11,0.23,0.14,0.5,0.58,-10.981,0.042,174.874,0,10,0.07,4,42,8257795,0,0,0,Sad
Be Wafa Yoon Tera Muskarana,Aziz Miyan Qawwal,/artist/aziz-miyan-qawwal,0.0,Urdu,2011-05-12,0.63,0.37,0.3,0.39,-12.732,0.1,209.986,0,3,0.039,4,38,9126438,0,0,0,Sad
Gulon Pe Zor Gulistan Pe Ikhtiyar Nahin,Shankar Shambhu Qawwal|Chorus,/artist/shankar-shambhu-qawwal-57|/artist/chorus,0.0,Urdu,2011-05-12,0.77,0.85,0.1,0.47,-6.375,0.03,200.016,1,9,0.036,4,87,1483818,0,0,0,Sad
Phirke Jo Who Shoukh,Musarrat Nazir,/artist/musarrat-nazir,0.0,Urdu,2011-06-02,0.51,0.387,0.775,0.244,-6.942,0.0679,134.972,0,0,0.05,4,84,9852058,0,0,0,Energetic
Apne Haathon Ki Lakeeron,Musarrat Nazir,/artist/musarrat-nazir,0.0,Urdu,2011-06-03,0.05,0.71,0.3,0.98,-3.824,0.09,158.289,1,9,0.064,3,49,2174362,0,0,0,Sad
Dost Ghamkhwari Mein Meri Sahi Farmayenge Kya,Jagjit Singh,/artist/jagjeet-singh-1,0.0,Urdu,2011-06-08,0.1,0.0908,0.717,0.0511,-7.755,0.111,123.987,1,11,0.772,4,31,3322810,0,0,0,Happy
Piami Kamyab Aay,M.Kaleem,/artist/mkaleem,0.0,Urdu,2011-06-08,0.75,0.34,0.44,0.94,-12.698,0.07,159.978,1,7,0.043,4,57,5683929,0,0,0,Sad
Woh Aa Gaya Mera Saawariya,Noor Jehan,/artist/noor-jehan,0.0,Urdu,2011-06-08,0.72,0.83,0.2,0.44,-13.522,0.06,135.012,0,7,0.0585,4,93,7575368,0,0,0,Sad
Ishq Ka Raaz,Abida Parveen,/artist/abida-parveen,0.0,Urdu,2011-06-08,0.79,0.594,0.812,0.073,-12.582,0.05,159.984,1,8,0.0039,4,32,7150585,0,0,0,Happy
Main To Saabir Diwani,Arzoo Bano,/artist/arzoo-bano,0.0,Urdu,2011-06-09,0.52,0.675,0.83,0.053,-6.646,0.07,189.944,1,7,0.0196,4,37,4154492,0,0,0,Energetic
Nainan Tum Chup,Noor Jehan,/artist/noor-jehan,0.0,Urdu,2011-06-11,0.54,0.58,0.7,0.72,-13.329,0.03,169.129,0,8,0.0053,4,29,1539626,0,0,0,Sad
Ham Log Na Hon Kaise,Saeed Hashmi,/artist/saeed-hashmi,0.0,Urdu,2011-06-12,0.4,0.27,0.2,0.79,-7.152,0.03,113.532,1,2,0.048,4,74,5036231,0,0,0,Sad
Haqeeqat Jab Aai Libas E Bashar Mein,Shankar Shambhu Qawwal|Chorus,/artist/shankar-shambhu-qawwal-71|/artist/chorus,0.0,Urdu,2011-06-12,0.4,0.931,0.465,0.372,-4.802,0.05,120.838,1,1,0.081,4,59,11357336,0,0,0,Sad
Ghata Ghanghor Ghor,Nayyara Noor,/artist/nayyara-noor-1,0.0,Urdu,2011-07-01,0.64,0.95,0.2,0.71,-2.792,0.018,131.449,1,10,0.081,4,57,4184305,0,0,0,Sad
Aao Kahin Door Chalen,Alamgir Khan,/artist/alamgir-khan,0.0,Urdu,2011-07-02,0.23,0.98,0.3,0.06,-3.174,0.077,159.914,0,6,0.0721,4,93,585527,0,0,0,Sad
Soz-e-Dil,Musarrat Nazir,/artist/musarrat-nazir,0.0,Urdu,2011-07-03,0.85,0.165,0.15,0.763,-11.72,0.07,193.174,0,0,0.07,4,42,2876047,0,0,0,Sad
Woh Mujh Se Howe,Farida Khanum,/artist/farida-khanum,0.0,Urdu,2011-07-03,0.05,0.878,0.892,0.708,-4.466,0.0098,174.028,0,11,0.05,4,51,3543901,0,0,0,Energetic
"Yeh Maujen Kahan Jati (from""Chori Chori"")",Mehnaz,/artist/mehnaz,0.0,Urdu,2011-07-04,0.59,0.98,0.09,0.2,-8.127,0.073,127.019,0,6,0.0055,4,99,10593991,0,0,0,Sad
Aaj Mausam Bada Beimaan Hai,Mohammed Rafi,/artist/mohammad-rafi,0.0,Urdu,2011-07-04,0.73,0.3,0.1,0.69,-2.537,0.02,160.123,0,5,0.02,4,100,11348798,0,0,0,Sad
Qahar To Bar Bar Hota Hai,Nighat Akbar,/artist/nighat-akbar,0.0,Urdu,2011-07-04,0.51,0.51,0.6,0.59,-3.924,0.006,139.051,1,0,0.0757,4,25,10915156,0,0,0,Sad
Aheer Bhairov,Akhtar Ali|Zakir Ali Khan,/artist/akhtar-ali|/artist/zakir-ali-khan,0.0,Urdu,2011-07-08,0.96,0.335,0.24,0.688,-6.82,0.04,120.015,0,11,0.03,4,69,6603472,0,0,0,Sad
Sajan Yeh Mat Janyo,Mehnaz,/artist/mehnaz,0.0,Urdu,2011-08-01,0.55,0.263,0.49,0.419,-9.513,0.09,128.0,0,3,0.076,4,69,9963623,0,0,0,Happy
Chupke Chupke Raat Din,Ghulam Ali,/artist/ghulam-ali,0.0,Urdu,2011-08-01,0.14,0.557,0.22,0.939,-3.209,0.08,140.009,1,1,0.028,4,63,1921528,0,0,0,Sad
Tere Khushboo Mein Base Khat,Jagjit Singh,/artist/jagjeet-singh-1,0.0,Urdu,2011-08-02,0.52,0.38,0.6,0.38,-5.687,0.09,218.05,1,8,0.0306,4,45,2932811,0,0,0,Energetic
Aake Barham Hai,tahira syed,/artist/tahira-syed,0.0,Urdu,2011-08-04,0.36,0.875,0.11,0.253,-12.957,0.0182,119.991,1,9,0.09,4,72,6855648,0,0,0,Sad
Mile Khwaja Se,Saleem Shahzad,/artist/saleem-shahzad,0.0,Urdu,2011-08-04,0.67,0.42,0.74,0.79,-7.532,0.03,220.032,1,1,0.0858,4,86,7804012,0,0,0,Happy
Daagh-E-Dil Humko Yaad,Iqbal Bano,/artist/iqbal-bano,0.0,Urdu,2011-08-05,0.9,0.663,0.935,0.225,-6.306,0.094,133.079,1,10,0.0343,4,25,5669124,0,0,0,Energetic
Mera Dil Bhi Shauq Se Todo,Chitra Singh,/artist/chitra-singh,0.0,Urdu,2011-08-05,0.24,0.25,0.7,0.25,-3.306,0.034,149.867,1,1,0.1,4,46,619685,0,0,0,Energetic
Peron Ke Saye,Tina Sani|Habib Wali Muhammad,/artist/tina-sani|/artist/habib-wali-muhammad,0.0,Urdu,2011-08-05,0.45,0.14,0.7,0.26,-4.21,0.037,220.07,0,8,0.052,4,93,2880966,0,0,0,Energetic
Chalo Dayar e Nabi Ki Janib,Nusrat Fateh Ali Khan,/artist/nusrat-fateh-ali-khan,0.0,Urdu,2011-08-07,0.94,0.804,0.318,0.902,-6.956,0.006,160.006,0,1,0.025,4,78,1524744,0,0,0,Sad
Ya Mohammed Bulana Hoga,Ismail Azad Qawwal|Party,/artist/ismail-azad-qawwal|/artist/party,0.0,Urdu,2011-08-07,0.77,0.173,0.304,0.145,-6.491,0.02,130.966,0,11,0.03,3,32,7021673,0,0,0,Sad
Haji Malang Dulha,Shabbir Kumar,/artist/shabbir-kumar,0.0,Urdu,2011-08-09,0.49,0.06,0.0,0.87,-4.404,0.05,155.076,0,7,0.012,4,67,3123261,0,0,0,Sad
Cher Kar Tazkara,Ghulam Ali,/artist/ghulam-ali,0.0,Urdu,2011-08-09,0.92,0.18,0.8,0.65,-11.128,0.0237,113.727,0,6,0.05,4,63,7297922,0,0,0,Happy
Baharen Tere Aane Se,Alamgir Khan,/artist/alamgir-khan,0.0,Urdu,2011-08-10,0.18,0.75,0.4,0.03,-6.856,0.0585,196.034,0,5,0.02,4,75,4144365,0,0,0,Sad
Saiyyo Mahi Vichharr Gaya,Nusrat Fateh Ali Khan,/artist/nusrat-fateh-ali-khan,0.0,Urdu,2011-08-11,0.06,0.097,0.542,0.473,-6.128,0.1,159.994,1,6,0.098,4,89,5716831,0,0,0,Sad
Hum Tum Honge Badal Hoga,Masood Malik,/artist/masood-malik,0.0,Urdu,2011-09-01,0.47,0.554,0.394,0.276,-11.195,0.0542,129.996,1,8,0.04,4,84,8331186,0,0,0,Sad
Aap Ko Mubarak Ho,Talat Aziz,/artist/talat-aziz,0.0,Urdu,2011-09-02,0.71,0.92,0.8,0.77,-10.697,0.029,200.072,0,10,0.072,4,25,5613462,0,0,0,Happy
Zindagi Zulm Sahi,Suman Kalyanpur,/artist/suman-kalyanpur,0.0,Urdu,2011-09-02,0.91,0.4,0.8,0.16,-8.796,0.0545,135.037,1,1,0.09,4,43,3279772,0,0,0,Happy
Mere Dil Men Hai Yaad Mohd,Khursheed Ahmed,/artist/khursheed-ahmed,0.0,Urdu,2011-09-03,0.98,0.28,0.8,0.63,-8.681,0.09,158.974,1,1,0.03,4,87,11292961,0,0,0,Happy
Inayat Kam Mohabbat Kam,Satish Babbar,/artist/satish-babbar,0.0,Urdu,2011-09-03,0.72,0.655,0.765,0.45,-2.9,0.053,158.078,1,2,0.0006,4,34,11350824,0,0,0,Energetic
Bachaye Beimanonse,Akbar Quawwal,/artist/akbar-quawwal,0.0,Urdu,2011-09-03,0.89,0.99,0.4,0.82,-10.74,0.0442,161.909,1,1,0.0585,4,50,6516331,0,0,0,Sad
Muhanjo Meharo,Tina Sani,/artist/tina-sani,0.0,Urdu,2011-09-04,0.53,0.87,0.4,0.47,-3.173,0.0621,125.008,0,7,0.03,4,35,3926766,0,0,0,Sad
Gujri Todi,Ustad Hamid Ali Khan|Ustad Fateh Ali Khan,/artist/ustad-hamid-ali-khan|/artist/ustad-fateh-ali-khan,0.0,Urdu,2011-09-05,0.49,0.86,0.3,0.82,-3.52,0.097,113.001,0,9,0.071,4,79,1347102,0,0,0,Sad
Pyar Ke Mor Per,Bilqees Khanum,/artist/bilqees-khanum,0.0,Urdu,2011-09-06,0.71,0.83,0.2,0.13,-4.151,0.092,184.904,1,2,0.06,4,97,4169615,0,0,0,Sad
Geet Ho Jaon,Alamgir Khan,/artist/alamgir-khan,0.0,Urdu,2011-09-07,0.49,0.792,0.899,0.337,-4.99,0.032,119.934,1,7,0.077,4,61,9678142,0,0,0,Energetic
Dil Gaya To (Live),Munni Begum,/artist/munni-begum,0.0,Urdu,2011-09-08,0.57,0.71,0.6,0.03,-7.439,0.08,119.937,0,11,0.094,4,34,5545108,0,0,0,Sad
Doli Kahar Liye Banno,Mala,/artist/mal-1,0.0,Urdu,2011-09-09,0.42,0.15,0.71,0.12,-13.176,0.0409,126.011,1,9,0.055,4,41,8778403,0,0,0,Sad
Jahal Ka Sar Dar Ablaagh,Muzaffar  Warsi,/artist/muzaffar-warsi-1,0.0,Urdu,2011-09-10,0.15,0.853,0.205,0.975,-3.262,0.07,125.98,1,0,0.05,4,42,6543493,0,0,0,Sad
Namaz,Syed Saleem Gilani|Qari Sadaqat Ali,/artist/syed-saleem-gilani|/artist/qari-sadaqat-ali,0.0,Urdu,2011-09-12,0.78,0.411,0.424,0.112,-7.55,0.0388,130.029,0,10,0.0103,4,67,1689775,0,0,0,Sad
Bairagi,Ustad Hamid Ali Khan|Ustad Fateh Ali Khan,/artist/ustad-hamid-ali-khan|/artist/ustad-fateh-ali-khan,0.0,Urdu,2011-09-12,1.0,0.81,0.7,0.67,-2.373,0.01,161.94,1,6,0.011,4,87,6329412,0,0,0,Energetic
Gungunati Si Koi Raat,Badar Uz Zaman|Qamar Uz Zaman,/artist/badar-uz-zaman-1|/artist/qamar-uz-zaman-1,0.0,Urdu,2011-10-02,0.76,0.85,0.29,0.51,-8.653,0.007,140.035,1,9,0.091,4,74,4726700,0,0,0,Sad
Raag Shudh Kalyan,Malvika Kanan,/artist/malvika-kanan,0.0,Urdu,2011-10-02,0.02,0.23,0.5,0.21,-9.445,0.08,121.967,0,9,0.068,4,70,1338675,0,0,0,Sad
Dadra Paharhi,Munawar Ali Khan,/artist/munawar-ali-khan,0.0,Urdu,2011-10-02,0.68,0.349,0.291,0.247,-9.783,0.0174,139.973,0,4,0.027,4,69,7951803,0,0,0,Sad
Sukhan Dard Ka Ab,Malika Pukhraj,/artist/malika-pukhraj,0.0,Urdu,2011-10-04,0.03,0.089,0.97,0.669,-3.018,0.0404,140.015,1,0,0.0089,4,96,5896043,0,0,0,Energetic
Har Simt Parishan,Farida Khanum,/artist/farida-khanum,0.0,Urdu,2011-10-04,0.17,0.093,0.37,0.139,-3.565,0.004,119.955,1,9,0.085,4,95,8669361,0,0,0,Sad
Too Hi Parda Hai Too Hi Jalwa Hai,Jani Babu Qawwal,/artist/jani-babu-qawwal,0.0,Urdu,2011-10-05,0.8,0.168,0.843,0.02,-2.863,0.091,137.961,0,10,0.0758,4,37,7254044,0,0,0,Energetic
Be Wafa Too Kahan,Sajjad Ali,/artist/sajjad-ali,0.0,Urdu,2011-10-05,0.89,0.952,0.909,0.22,-7.444,0.08,219.804,0,4,0.04,4,26,584405,0,0,0,Happy
Ye Sayyed Baba,Shaheda Khan,/artist/shaheda-khan,0.0,Urdu,2011-10-08,0.97,0.052,0.652,0.404,-9.133,0.0947,135.982,0,8,0.05,4,69,10139064,0,0,0,Happy
Neeyat E Shauq Bhar Na Jaye Kahin,Jani Babu Qawwal,/artist/jani-babu-qawwal,0.0,Urdu,2011-10-08,0.71,0.68,0.1,0.66,-9.965,0.081,120.02,1,5,0.0,4,26,8392741,0,0,0,Sad
Dil Ko Taskhir Kiya,Bukhshi Salamat Mubarak Ali,/artist/bukhshi-salamat-mubarak-ali,0.0,Urdu,2011-10-08,0.15,0.06,0.616,0.122,-3.219,0.09,119.894,0,11,0.05,4,54,4979928,0,0,0,Sad
Bilaskhani Todi - Teen Taal,Akhter Ali Khan|Zakir Ali Khan,/artist/akhter-ali-khan-1|/artist/zakir-ali-khan,0.0,Urdu,2011-10-08,0.73,0.077,0.03,0.998,-11.543,0.033,128.025,1,8,0.04,4,57,9628987,0,0,0,Sad
Guzar Gaya Hai Zamana,Ustad Ali Ahmed Hussain|Mohd. Hussain|Chorus,/artist/ustad-ali-ahmed-hussain|/artist/mohd-hussain|/artist/chorus,0.0,Urdu,2011-10-08,0.28,0.457,0.71,0.872,-8.208,0.0411,162.92,1,2,0.09,4,45,7101941,0,0,0,Sad
Aye Dost Mujhe Ab Yaad Nakar,C. H. Atma,/artist/c-h-atma-1,0.0,Urdu,2011-10-10,0.44,0.006,0.173,0.243,-6.005,0.0413,157.997,1,1,0.06,4,30,10221810,0,0,0,Sad
Yeh Raat,Faiz Ahmed Faiz,/artist/faiz-ahmed-faiz,0.0,Urdu,2011-10-10,0.16,0.019,0.885,0.109,-3.194,0.0631,199.97,1,11,0.0227,4,30,2750477,0,0,0,Energetic
Ae Maaon Behnon Betiyon,Nayyara Noor,/artist/nayyara-noor-1,0.0,Urdu,2011-10-12,0.28,0.79,0.4,0.49,-4.74,0.011,184.914,1,3,0.08,4,72,780746,0,0,0,Sad
Haye Re Qismat Yeh Kaisa,Nahid Akhtar,/artist/nahid-akhtar,0.0,Urdu,2011-11-01,0.75,0.746,0.025,0.253,-8.065,0.0173,165.941,1,10,0.093,4,69,3025987,0,0,0,Sad
Tere Dar Pay Umr Kati Hai,Pt. Govind Prasad Jaipurwale,/artist/pt-govind-prasad-jaipurwale-1,0.0,Urdu,2011-11-01,0.93,0.086,0.19,0.909,-3.377,0.05,164.012,0,10,0.08,4,47,7173845,0,0,0,Sad
Na Haram Men Na,M-Kaleem,/artist/m-kaleem,0.0,Urdu,2011-11-02,0.12,0.164,0.947,0.731,-11.528,0.02,162.025,1,7,0.0374,4,37,6333752,0,0,0,Sad
Matka,Tahir Saqi,/artist/tahir-saqi,0.0,Urdu,2011-11-02,0.28,0.33,0.5,0.86,-11.662,0.0056,154.994,0,11,0.056,4,61,10051410,0,0,0,Sad
Puria - Teen Taal,Akhter Ali Khan|Zakir Ali Khan,/artist/akhter-ali-khan-1|/artist/zakir-ali-khan,0.0,Urdu,2011-11-02,0.09,0.196,0.74,0.995,-2.536,0.07,164.042,1,1,0.0226,4,44,4088548,0,0,0,Energetic
Zara Wasal Par Ho Ishaara Tumhara,Shankar Dasgupta,/artist/shankar-dasgupta,0.0,Urdu,2011-11-02,0.51,0.09,0.6,0.36,-7.191,0.047,219.876,0,6,0.08,4,98,4033098,0,0,0,Happy
Hoton Pe Mohabbat Ke Fasane Nahin Aate,Indrani Rizvi|Rajkumar Rizvi,/artist/indrani-rizvi|/artist/rajkumar-rizvi,0.0,Urdu,2011-11-03,0.01,0.97,0.4,0.96,-11.311,0.082,119.986,0,10,0.0495,4,31,1069083,0,0,0,Sad
Raag Darbari On Sarangi,Ustad Bundo Khan,/artist/ustad-bundo-khan,0.0,Urdu,2011-11-03,0.84,0.84,0.7,0.99,-4.359,0.0672,217.946,1,7,0.0201,4,81,4970013,0,0,0,Happy
Ai Arab Diya Sultana,Muhammad Alam Lohar,/artist/muhammad-alam-lohar,0.0,Urdu,2011-11-06,0.84,0.81,0.7,0.88,-6.077,0.09,153.99,1,0,0.0,4,39,4209295,0,0,0,Energetic
Jafaon Ki Takmil,Munni Begum,/artist/munni-begum,0.0,Urdu,2011-11-10,0.4,0.83,0.1,0.86,-7.282,0.09,220.002,1,7,0.0349,4,27,10455557,0,0,0,Sad
Jahan Tera Naqshe,Nahid Akhtar,/artist/nahid-akhtar,0.0,Urdu,2011-11-11,0.03,0.33,0.7,0.36,-11.208,0.03,154.868,1,4,0.069,4,97,1853228,0,0,0,Happy
Tum Ne Kya Kar Diya (Live),maqbool ahmed sabri,/artist/maqbool-ahmed-sabri,0.0,Urdu,2011-11-11,0.32,0.77,0.347,0.577,-2.065,0.033,214.018,0,2,0.01,4,52,2299283,0,0,0,Sad
Yeh Moujza Bhi (Live),Mehdi Hassan,/artist/mehdi-hassan,0.0,Urdu,2011-12-03,0.47,0.955,0.477,0.343,-6.933,0.07,135.02,1,8,0.0024,4,59,7804167,0,0,0,Sad
Garden Walk,Karim Shahab ud Din,/artist/karim-shahab-ud-din,0.0,Urdu,2011-12-03,0.77,0.696,0.239,0.404,-6.865,0.03,119.973,0,9,0.078,4,43,10986200,0,0,0,Sad
"Mohabbat Karne Walo (From ""Chand Suraj"")",Ghulam Farid Sabri,/artist/ghulam-farid-sabri,0.0,Urdu,2011-12-04,0.2,0.36,0.5,0.75,-9.763,0.02,129.876,1,9,0.01,4,67,1886860,0,0,0,Sad
Ki Khata Shikwa E Tasleem,Begum Akhtar,/artist/begum-akhtar,0.0,Urdu,2011-12-05,0.3,0.996,0.658,0.913,-4.835,0.01,149.786,1,2,0.061,4,71,5624839,0,0,0,Sad
Da Da Da Denga Do,Mehnaz,/artist/mehnaz,0.0,Urdu,2011-12-07,0.53,0.156,0.75,0.56,-2.769,0.0308,126.045,0,6,0.0297,4,52,4214441,0,0,0,Happy
Salam Ae Aamna Ke Lal,Saeed Hashmi,/artist/saeed-hashmi,0.0,Urdu,2011-12-07,0.98,0.78,0.92,0.24,-5.044,0.01,170.109,1,11,0.02,4,58,5685120,0,0,0,Energetic
Puria,Akhtar Ali|Zakir Ali Khan,/artist/akhtar-ali|/artist/zakir-ali-khan,0.0,Urdu,2011-12-07,0.55,0.56,0.5,0.13,-3.529,0.009,160.068,1,1,0.08,4,39,4395322,0,0,0,Sad
Door Se Ayethe Saathi,Mohammed Rafi,/artist/mohammad-rafi,0.0,Urdu,2011-12-11,0.85,0.412,0.25,0.982,-5.074,0.009,122.047,1,1,0.0579,4,85,11107622,0,0,0,Sad
More Ajmeri Khwaja,Arzoo Bano,/artist/arzoo-bano,0.0,Urdu,2011-12-12,0.56,0.34,0.6,0.01,-9.586,0.032,119.977,1,8,0.065,4,84,1385156,0,0,0,Sad
Soo E Haram Maula Ke Diwane Chale,Mohammed Rafi,/artist/mohammad-rafi,0.0,Urdu,2012-01-02,0.93,0.607,0.588,0.763,-9.673,0.0603,140.063,0,6,0.06,4,68,6143658,0,0,0,Sad
"Apne Baron Se Main Ne (From ""Faisla"" )",Akhlaq Ahmed|Nahid Akhtar|Salman Ashraf,/artist/akhlaq-ahmed|/artist/nahid-akhtar|/artist/salman-ashraf,0.0,Urdu,2012-01-03,0.82,0.963,0.718,0.928,-11.113,0.021,182.164,1,5,0.0447,4,40,7991864,0,0,0,Happy
"Meri Tauba Tauba (From ""Tauba"")",Munir Hussain|Irene Parveen|Salim Raza,/artist/munir-hussain|/artist/irene-parveen|/artist/salim-raza,0.0,Urdu,2012-01-03,0.22,0.802,0.51,0.279,-10.825,0.098,133.904,0,4,0.0209,4,46,2068461,0,0,0,Sad
Chhayanat,Ustad Asad Ali Khan,/artist/ustad-asad-ali-khan,0.0,Urdu,2012-01-05,0.72,0.45,0.7,0.06,-9.545,0.1,119.993,0,8,0.0021,4,73,5063850,0,0,0,Happy
Dard Jab Teri Ata Hai,Asha Bhosle,/artist/asha-bhosle-1,0.0,Urdu,2012-01-05,0.17,0.6,0.5,0.21,-11.25,0.04,119.835,1,10,0.02,4,99,7440705,0,0,0,Sad
Tum Mil Gaye,Vital Signs,/artist/vital-signs,0.0,Urdu,2012-01-05,0.67,0.923,0.384,0.24,-13.897,0.003,160.94,1,8,0.07,4,36,4244160,0,0,0,Sad
Yeh Aawara Raaten - Geet,Manna Dey,/artist/manna-dey,0.0,Urdu,2012-01-06,0.9,0.58,0.5,0.84,-9.49,0.0649,160.063,1,1,0.092,4,27,213382,0,0,0,Sad
Ab Aaja Balam,Mehdi Hassan,/artist/mehdi-hassan,0.0,Urdu,2012-01-08,0.27,0.88,0.9,0.27,-9.06,0.0948,159.959,1,9,0.0289,4,72,2290106,0,0,0,Happy
Khuli Jo Aankh To,Mehdi Hassan,/artist/mehdi-hassan,0.0,Urdu,2012-01-10,0.1,0.71,0.5,0.02,-9.228,0.046,143.221,1,8,0.037,4,95,7351197,0,0,0,Sad
"Khari Neem Ke Neechey, Pt. 2",Tina Sani,/artist/tina-sani,0.0,Urdu,2012-01-11,0.12,0.98,0.3,0.39,-12.929,0.03,120.044,0,7,0.09,4,71,631656,0,0,0,Sad
Raag Aeman,Amanat Ali Khan|Fateh Ali Khan,/artist/amanat-ali-khan|/artist/fateh-ali-khan,0.0,Urdu,2012-01-11,0.2,0.58,0.9,0.13,-3.59,0.0715,145.067,0,5,0.022,4,34,10651341,0,0,0,Energetic
Doli Men Ho Ke Savaar Sakhi,Mahelaqa Bano|Chorus,/artist/mahelaqa-bano|/artist/chorus,0.0,Urdu,2012-01-12,0.49,0.45,0.4,0.06,-6.221,0.08,120.049,1,9,0.045,4,53,8671809,0,0,0,Sad
Pase Marg Mere Mazaar Par,Shankar Dasgupta,/artist/shankar-dasgupta,0.0,Urdu,2012-02-02,0.75,0.858,0.356,0.855,-12.992,0.054,139.989,0,8,0.09,4,82,3009165,0,0,0,Sad
Aap Kahiye Ke,Vinod Sehgal,/artist/vinod-sehgal,0.0,Urdu,2012-02-02,0.21,0.62,0.204,0.67,-2.107,0.0795,139.972,1,6,0.0497,4,58,7679488,0,0,0,Sad
Yahan Shaikh (Live),Munni Begum,/artist/munni-begum,0.0,Urdu,2012-02-05,0.13,0.36,0.39,0.75,-10.52,0.084,120.041,1,0,0.06,4,94,608486,0,0,0,Sad
Jaan E Man Too Meri Dilruba Hai,Aziz Nazan Qawwal|Chorus,/artist/aziz-nazan-qawwal-27|/artist/chorus,0.0,Urdu,2012-02-06,0.89,0.32,0.7,0.5,-11.605,0.02,157.967,0,5,0.0831,4,83,9621807,0,0,0,Happy
